state,key,svn,english,translation
NEW,trade_schematic_warning,3708,This is a blueprint. Purchasing this will unlock the schematic but will not deliver any equipment.\n\nAssembly tables and fabricators are required to produce the equipment.,
NEW,special_smartdronebays,3708,Smart Drone Bays,
NEW,techtree_blueprintunlocked_title,3708,BLUEPRINT UNLOCKED,
NEW,techtree_alreadyunlocked,3708,ALREADY UNLOCKED,
NEW,logistics_window_tanks,3708,[STORED IN TANKS],
NEW,logistics_extras_anycargo_tooltip,3708,"If this is checked, general storage zones will be considered alongside type specific storage zones when determining whether storage is full.",
NEW,logistics_extras_preventdocking,3708,PREVENT DOCKING,
NEW,logistics_extras_preventdocking_tooltip,3708,"If this is checked, the two ships won't dock. Otherwise, this ship will try to dock if the transfer is large or not enough drones are available.",
NEW,logistics_status_travellingaligning,3708,Aligning for jump,
NEW,logistics_status_travellingdrones,3708,Waiting for *X deployed drones,
NEW,logistics_status_travellingtrade,3708,Waiting for trade to complete,
NEW,logistics_status_transferdocking,3708,Docking with L*X to transfer R*Y through docking port,
NEW,order_tooltip_dronegatherfilter,3708,Edit which items drones from this ship should pick up or ignore,
NEW,orders_drones_alltoggle,3708,ALL RESOURCES,
NEW,orders_drones_materialstoggle,3708,MATERIALS,
NEW,object_superconductorcomponent,3708,Superconductor,
NEW,object_reactorcorecomponent,3708,Reactor Core,
NEW,object_computegridcomponent,3708,Compute Grid,
NEW,object_thermalstabilisercomponent,3708,Heat Exchanger,
NEW,alert_type_noreturndronebay,3718,DRONES STUCK,
NEW,alert_type_noreturndronebay_caption1,3718,No drone bay to return to.,
NEW,alert_type_noreturndronebay_caption2,3718,No drone bay permits return.,
UPDATED,shipeditor_equipment_autoproduce_tooltip,3708,"Automatically produce missing equipment using available assembly tables and fabricators.\nAny assembly table or fabricator that is set to ""IDLE"" will be used. They will be set back to ""IDLE"" when production has finished.",
PREVIOUS,shipeditor_equipment_autoproduce_tooltip,3629,"Automatically produce missing equipment using available assembly tables and fabricators.\nAny assembly table or fabricator that is set to ""STOP"" will be used. They will be set back to ""STOP"" when production has finished.",
UPDATED,equipment_storagecrate_capacity,3629,CAPACITY: *X,
PREVIOUS,equipment_storagecrate_capacity,2448,CAPACITY,容量
UPDATED,shipeditor_equipment_autobuy,3629,AUTO BUY,
PREVIOUS,shipeditor_equipment_autobuy,2872,Enable Auto Buy,自動購入を有効にする
UPDATED,order_tooltip_gather,3708,Allow drones to gather,
PREVIOUS,order_tooltip_gather,3561,"Allow drones to gather raw and refined materials (ores, minerals, ingots)",ドローンによる素材の回収を許可します
UPDATED,logistics_condition_untilstorage,3708,Until on board,
PREVIOUS,logistics_condition_untilstorage,3400,Quantity on board,搭載量
UPDATED,logistics_extras_anycargo,3708,INCLUDE GENERAL STORAGE ZONES,
PREVIOUS,logistics_extras_anycargo,3400,USE ANY CARGO STORAGE,任意の保管エリアを使用
UPDATED,logistics_tooltip_loop,3708,"Loop execution. If off, will stop after completing the last order.",
PREVIOUS,logistics_tooltip_loop,3329,Loop execution,ループ切り替え
UPDATED,tutorial_miningfleetorders,3708,You also need to make sure that <b>GATHER</b> is enabled in <b>FLEET ORDERS</b>.,
PREVIOUS,tutorial_miningfleetorders,2886,You also need to make sure that <b>GATHER MATERIALS</b> is enabled in <b>FLEET ORDERS</b>.,また、 <b>命令</b>メニューで、 <b>素材回収</b>が有効になっていることを確認してください。
PREVIOUS,tutorial_miningfleetorders,2448,You also need to make sure that GATHER MATERIALS is enabled in FLEET ORDERS.,艦隊命令で「素材を収集する」が有効になっていることを確認する必要があります。
UPDATED,techtree_node_caption_logistics1,3708,Unlocks schematics for small logistics storage. Unlocks smart drone bays allowing to filter which items are dropped off and whether drones should launch from and return to it,
PREVIOUS,techtree_node_caption_logistics1,2448,Unlocks schematics for small logistics storage,小型ストレージの設計図をアンロックします。
UPDATED,order_gather,3708,Gather,
PREVIOUS,order_gather,2448,Gather Materials,素材回収
CURRENT,settings_language_category,3511,LANGUAGE,言語
CURRENT,settings_communicator_speed,3511,Character text speed,テキスト速度
CURRENT,settings_camerapan_speed,3511,Camera pan speed,カメラ速度
CURRENT,settings_slowest,3511,Slowest,最遅
CURRENT,settings_slow,3511,Slow,遅い
CURRENT,settings_normal,3511,Normal,普通
CURRENT,settings_fast,3511,Fast,速い
CURRENT,settings_fastest,3511,Fastest,最速
CURRENT,hud_atmosphere_no_oxygen,3511,NO OXYGEN,酸素なし
CURRENT,hud_habitation_info_title,3511,HABITATION,居住区
CURRENT,hud_habitation_info_cabins,3511,*X / *Y CABINS,客室数： *X / *Y
CURRENT,hud_habitation_info_sewage,3511,*X SEWAGE,下水： *X
CURRENT,tactical_dockingnotpossible,3511,DOCKING IMPOSSIBLE,ドッキング不可能
CURRENT,tactical_thrustersrequired,3511,THRUSTERS REQUIRED,スラスターが必要
CURRENT,creditstitle_special,3511,Special Thanks,スペシャルサンクス
CURRENT,settings_softwarecursor,3561,Software Mouse Cursor,ソフトウェアマウスカーソル
CURRENT,settings_softwarecursor_tooltip,3561,The game renders the mouse cursor instead of the operating system.,OSのマウスカーソルの代わりにゲームのマウスカーソルを表示します。
CURRENT,settings_softwarecursorsize,3561,Software Mouse Size,ソフトウェアマウスカーソルサイズ
CURRENT,settings_mousesize_small,3561,Small,小
CURRENT,settings_mousesize_medium,3561,Medium,中
CURRENT,settings_mousesize_large,3561,Large,大
CURRENT,settings_mousesize_huge,3561,Huge,最大
CURRENT,settings_opengamefolder,3561,OPEN GAME FOLDER,ゲームのインストールフォルダを開く
CURRENT,hud_tooltip_selectequipment,3561,[LMB/RMB] Select,[左クリック/右クリック] 選択
CURRENT,hud_tooltip_selectequipmentadd,3561,[SHIFT + LMB/RMB] Toggle select,[SHIFT＋左クリック/右クリック] 選択切り替え
CURRENT,hud_tooltip_selectequipmentnearby,3561,[LMB x2] Select all nearby,[左ダブルクリック] 付近をすべて選択
CURRENT,hud_tooltip_selectequipmentdrag,3561,[LMB Drag] Box select,[左クリックをドラッグ] 収納箱を選択
CURRENT,orders_layerscope,3561,SHIP-SPECIFIC ORDERS,各船への指示
CURRENT,orders_systemscope,3561,SYSTEM-WIDE ORDERS,艦隊への指示
CURRENT,order_tooltip_repairhull,3561,Allow drones to repair ship hull,ドローンによる船体の修理を許可します
CURRENT,order_tooltip_suitson,3561,Make crew put on spacesuits if available,乗組員に宇宙服を着用させます
CURRENT,order_tooltip_exteriorwork,3561,Allow crew to perform jobs in freespace,乗組員が船外で活動することを許可します
CURRENT,order_tooltip_weaponsactive,3561,Allow weapons to fire,武器による攻撃を許可します
CURRENT,order_tooltip_fleetlogistics,3561,Allow logistics transfers between ships,艦隊内物流を許可します
CURRENT,order_tooltip_battlestations,3561,Battle Stations,戦闘ステーション
CURRENT,order_tooltip_mining,3561,Allow mining lasers to fire,採掘レーザーの使用を許可します
CURRENT,order_tooltip_autotradeactive,3561,Allow auto trades to execute,自動取引を許可します
CURRENT,order_tooltip_advancedlogistics,3561,Allow interstellar logistics to execute,星間物流を許可します
CURRENT,object_fighterbay,3561,Fighter Bay,戦闘機格納庫
CURRENT,object_fighterbay_description,3561,"Install on the inside of your ship and provide materials to produce fighters. The fighter will launch from the top of the ship and return to the bay once the battle is over. If it dies, a new one can be built.",船の内部に設置する。\n戦闘機を製造するための材料を提供すると自動で戦闘機を製造する。\n戦闘機は船の上部から発進し、 戦闘終了後に格納庫に戻る。\n戦闘機が破壊された場合、 新しい戦闘機を製造可能。
CURRENT,fighter_fuel,3561,FUEL: *X%,燃料： *X%
CURRENT,fighter_ammo,3561,BULLETS: *X,弾丸： *X
CURRENT,fighter_quantity,3561,*X / *Y,*X / *Y
CURRENT,fighter_health_text,3561,HULL,機体
CURRENT,fighter_ammo_text,3561,BULLETS,弾丸
CURRENT,fighter_fuel_text,3561,FUEL,燃料
CURRENT,fighter_refuelling_text,3561,REFUELLING...,給油中…
CURRENT,fighter_create,3561,CREATE FIGHTER,戦闘機を製造
CURRENT,fighter_state_attackinglayer,3561,ATTACKING *X,*Xを攻撃中
CURRENT,fighter_state_attackingfighter,3561,ATTACKING ENEMY FIGHTER,敵の戦闘機を攻撃中
CURRENT,fighter_state_returningtobay,3561,RETURNING TO BAY,格納庫に帰還中
CURRENT,fighter_state_idleinfreespace,3561,SEARCHING FOR BAY,格納庫を探索中
CURRENT,translationeditor_usethistranslation,3561,Use This Translation,この翻訳を使用する
CURRENT,translationeditor_none,3561,None,なし
CURRENT,translationeditor_yourchanges,3561,Your Changes,変更済み
CURRENT,translationeditor_new,3561,New,新規
CURRENT,translationeditor_updated,3561,Updated,更新
CURRENT,translationeditor_showpreview,3561,Show Preview,プレビュー表示
CURRENT,translationeditor_english,3561,English,英文
CURRENT,translationeditor_nenglish,3561,New English,新しい英文
CURRENT,translationeditor_previous,3561,Previous,以前の翻訳
CURRENT,translationeditor_fallback,3561,Suggestion,提案
CURRENT,translationeditor_youredit,3561,Your Change,変更
CURRENT,translationeditor_original,3561,Approved,原文
CURRENT,translationeditor_empty,3561,No Manually Approved Translation Yet,手動承認済みの翻訳はまだありません
CURRENT,translationeditor_empty_original_tooltip1,3561,Unformatted Approved translation,承認済みの書式なし翻訳文
CURRENT,translationeditor_empty_original_tooltip2,3561,Formatted Approved translation,承認済みの書式付き翻訳文
CURRENT,translationeditor_empty_original_tooltip3,3561,"As there is no currently approved translation, the game is using the suggested translation above.\n\nIf you think the suggested translation is good, you should copy it into your changes with the ""Use This Translation"" button.\n\nAfter you submit your changes to us, your translation will then appear as approved in the next game update.",承認済みの翻訳がないため、 ゲームでは上記の提案された翻訳を使用しています。\n\n提案された翻訳が適切と思われる場合は、 「この翻訳を使用する」ボタンをクリックして変更内容にコピーしてください。\n\n変更内容を送信すると、 次回のゲームアップデートで翻訳が承認済みとして表示されます。
CURRENT,translationeditor_fallback_tooltip1,3561,Suggested Translation,提案された翻訳文
CURRENT,translationeditor_fallback_tooltip2,3561,Formatted Suggested Translation,提案された書式付き翻訳文
CURRENT,translationeditor_fallback_tooltip3,3561,"This suggestion needs to be checked that it correctly matches the context of the game.\n\nIt will only be used if there is no ""approved"" translation.",この提案は、 ゲーム内の用語に正しく合致しているかどうかを確認する必要があります。\n※「承認済み」の翻訳がない場合にのみ使用されます。
CURRENT,translationeditor_previousenglish_tooltip1,3561,Previous English Phrase,以前の英文
CURRENT,translationeditor_previousenglish_tooltip2,3561,Formatted Previous English phrase,以前の書式付き英文
CURRENT,translationeditor_previousenglish_tooltip3,3561,The English phrase that was used in the previous version of the game.,以前のバージョンのゲームで使用されていた英文
CURRENT,translationeditor_previoustranslation_tooltip1,3561,Previous Translation Phrase,以前の翻訳文
CURRENT,translationeditor_previoustranslation_tooltip2,3561,Formatted Previous Translation phrase,以前の書式付き翻訳文
CURRENT,translationeditor_previoustranslation_tooltip3,3561,Translation of the English phrase that was used in the previous version of the game.,以前のバージョンで使用されていた翻訳
CURRENT,settings_userinterface,3563,UI & GAME,UI・エフェクト
CURRENT,settings_graphics,3563,GRAPHICS,グラフィック
CURRENT,settings_uibounce_description,3563,Enlarges GUI elements such as buttons on mouse over.,マウスオーバー時にボタンやアイコンなどのGUIを拡大表示します。
CURRENT,settings_opentranslationeditor,3563,TRANSLATION EDITOR ({TranslatorWindow}),翻訳エディタ ({TranslatorWindow})
CURRENT,settings_communicator_speed_description,3563,The speed at which character dialogue text is revealed in the communicator.,キャラクターのセリフが表示される速度を変更します。
CURRENT,newmainmenu_parallax_description,3563,Use a parallax effect to give an impression of depth,視差効果を利用して奥行き感を出します。
CURRENT,newmainmenu_slowcombat_description,3563,Switch to slow game speed after taking damage during combat.,戦闘中にダメージを受けた場合、 ゲーム速度を遅くします。
CURRENT,trade_tooltip_expandautotrade,3565,[LMB] Show Auto Trade Options,[左クリック] 自動取引オプションを表示
CURRENT,trade_tooltip_collapseautotrade,3565,[LMB] Hide Auto Trade Options,[左クリック] 自動取引オプションを隠す
CURRENT,techtree_node_title_fighters1,3565,Fighters,戦闘機研究
CURRENT,techtree_node_caption_fighters1,3565,Improve the survivability and agility of fighters. Armour mitigates damage received.,戦闘機の生存性と機動性を向上させます。
CURRENT,techtree_node_title_fighterarmour1,3565,Fighter Survivability 1,戦闘機生存性向上
CURRENT,techtree_node_caption_fighterarmour1,3565,Increase armour damage mitigation.,戦闘機の装甲の性能を向上させ、 ダメージ軽減率をアップします。
CURRENT,techtree_node_title_fighterarmour2,3565,Fighter Survivability 2,戦闘機生存性強化
CURRENT,techtree_node_caption_fighterarmour2,3565,Increase armour damage mitigation.,戦闘機の装甲の性能を強化し、 ダメージ軽減率をさらにアップします。
CURRENT,techtree_node_title_fighterarmour3,3565,Fighter Survivability 3,戦闘機生存性改修
CURRENT,techtree_node_caption_fighterarmour3,3565,Increase armour damage mitigation.,戦闘機の装甲の性能を改修し、 ダメージ軽減率を大幅にアップします。
CURRENT,techtree_node_title_fighterspeed1,3565,Fighter Agility 1,戦闘機敏捷性向上
CURRENT,techtree_node_caption_fighterspeed1,3565,Improve the fuel usage and speed of your fighters.,戦闘機の燃費と速度を向上させ、 飛行性能をアップします。
CURRENT,techtree_node_title_fighterspeed2,3565,Fighter Agility 2,戦闘機敏捷性強化
CURRENT,techtree_node_caption_fighterspeed2,3565,Improve the fuel usage and speed of your fighters.,戦闘機の燃費と速度を強化し、 飛行性能をさらにアップします。
CURRENT,techtree_node_title_fighterspeed3,3565,Fighter Agility 3,戦闘機敏捷性改修
CURRENT,techtree_node_caption_fighterspeed3,3565,Improve the fuel usage and speed of your fighters.,戦闘機の燃費と速度を改修し、 飛行性能を大幅にアップします。
CURRENT,boost_fighterarmour,3565,Fighter Armour +*X%,戦闘機装甲＋*X%
CURRENT,boost_fighterspeed,3565,Fighter Speed +*X%,戦闘機速度＋*X%
CURRENT,boost_fighterfuel,3565,Fighter Fuel Efficiency +*X%,戦闘機燃料効率＋*X%
CURRENT,translationeditor_copytoclipboard,3561,Copy,コピー
CURRENT,settings_instantshipswitch_description,3511,Skip rotation and panning effect when switching between ships.,船を切り替える際に、 回転と水平移動の描画をスキップします。
CURRENT,newmainmenu_parallax,3511,Parallax,視差効果
CURRENT,wolf_part1_completion3,3511,So far they haven't left a single living witness. But the sensor data tells the full story. We've managed to extract another sensor image of the attacker.,これまでのところ、 奴らの襲撃による生存者は一人も確認されていない。 だが、 センサーには全容が残されていた。 海賊船の船影の抽出にも成功している。
CURRENT,translationeditor_unmodified,3561,Unmodified,修正されていないテキスト
CURRENT,translationeditor_original_tooltip1,3561,Unformatted Approved Translation,書式なし翻訳文(承認済み)
CURRENT,translationeditor_original_tooltip2,3561,Formatted Approved Translation,書式付き翻訳文(承認済み)
CURRENT,translationeditor_original_tooltip3,3561,"This is what is currently used in the game. Even though the translation is ""Approved"" you can still submit changes to improve it further.",現在ゲーム内で表示されている翻訳文\n（承認済みですが、 改善のための変更を提出することも可能です）
CURRENT,translationeditor_new_tooltip1,3561,Unformatted New Translation,新しい書式なし翻訳文
CURRENT,translationeditor_new_tooltip2,3561,Formatted New Translation,新しい書式付き翻訳文
CURRENT,mainmenu_gamemode_freeroam_tooltip,3561,"You are free to pursue any career at your own pace. No anomaly, no stargate.",自分のペースで何をしても構いません。\nストーリーも達成目標もありません。
CURRENT,settings_dynamiclighting,3563,Dynamic Lighting,動的ライティング
CURRENT,settings_arraytextures,3563,Smooth Tiles,配列テクスチャによるスムージング
CURRENT,logistics_log_transfertonosupply,3492,Transferred *X R*Y to L*Z out of the *P desired - insufficient cargo,[物資不足] *P個のR*Yを移送予定のうち、*X個のみL*Zへ移送
CURRENT,logistics_log_transferfromnosupply,3492,Transferred *X R*Y from L*Z out of the *P desired - insufficient cargo,[物資不足] L*Zから*P個のR*Yを供給予定のうち、*X個のみ供給
CURRENT,trade_paymentperjump,3472,*X (+*Y) per sector jump,セクタージャンプ1回につき*X (＋*Y)
CURRENT,award_civilianpayment,3472,CIVILIAN PAYMENT,民間人への支払い
CURRENT,award_civilianpayment_caption,3472,*X permanent residents in your fleet,*X名の艦隊永住者
CURRENT,logistics_status_default,3472,Order running,指示実行中
CURRENT,logistics_status_miningstacksfull,3472,Mined *X R*Y (*Z stacks) - storage full,[保管エリアなし] R*Yを*Z個(*Xスタック)採掘
CURRENT,logistics_status_miningstackstime,3472,Mined *X R*Y (*Z stacks) in T*P,T*P分の間、R*Yを*Z個(*Xスタック)採掘
CURRENT,logistics_status_miningstackstimefull,3472,Mined *X R*Y (*Z stacks) in T*P - storage full,[保管エリアなし] T*P分の間、 R*Yを*Z個(*Xスタック)採掘
CURRENT,logistics_status_miningratio,3472,Mined *X R*Y (*Z/*P stacks),R*Yを*Z/*P個(*X)採掘
CURRENT,logistics_status_miningratiofull,3472,Mined *X R*Y (*Z/*P stacks) - storage full,[保管エリアなし] R*Yを*Z/*P個(*X)採掘
CURRENT,logistics_status_miningonboard,3472,"Mined *X R*Y (*Z stacks on board, *P desired) - storage full",[保管エリアなし] R*Yを*P個中*Z個(*X)採掘
CURRENT,logistics_status_collectcontainersfull,3472,Collected *X R*Y (*Z containers) - storage full,[保管エリアなし] R*Yを*Z個(*X)回収
CURRENT,logistics_status_collectcontainerstime,3472,Collected *X R*Y (*Z containers) in T*P,T*P分の間R*Yを*Z個(*X)回収
CURRENT,logistics_status_collectcontainerstimefull,3472,Collected *X R*Y (*Z containers) in T*P - storage full,[保管エリアなし] T*P分の間R*Yを*Z個(*X)回収
CURRENT,logistics_status_collectratio,3472,Collected *X R*Y (*Z/*P containers),R*Yを*Z/*P個(*X)回収
CURRENT,logistics_status_collectratiofull,3472,Collected *X R*Y (*Z/*P containers) - storage full,[保管エリアなし] R*Yを*Z/*P個(*X)回収
CURRENT,logistics_status_collectonboard,3472,"Collected *X R*Y (*Z containers on board, *P desired) - storage full",[保管エリアなし] R*Yを*P個中*Z個(*X)回収
CURRENT,logistics_status_transfertonosupply,3472,Transferring *X R*Y to L*Z out of the *P desired - insufficient cargo,[物資不足] *P個のR*Yを移送予定のうち、 *X個のみL*Zへ移送中
CURRENT,logistics_status_transferfromnosupply,3472,Transferring *X R*Y from L*Z out of the *P desired - insufficient cargo,[物資不足] L*Zから*P個のR*Yを供給予定のうち、 *X個のみ供給中
CURRENT,logistics_status_buyzero,3472,Bought *X R*Y,R*Yを*X個購入
CURRENT,logistics_status_buyzeronomoney,3472,Bought *X R*Y out of the *Z desired - insufficient funds,[資金不足] *Z個のR*Yを購入予定のうち、 *X個を購入
CURRENT,logistics_status_buyzeronosupply,3472,Bought *X R*Y out of the *Z desired - insufficient supply,[物資不足] *Z個のR*Yを購入予定のうち、 *X個を購入
CURRENT,logistics_status_sellzero,3472,Sold *X R*Y,R*Yを*X個売却
CURRENT,logistics_status_sellzeronosupply,3472,Sold *X R*Y out of the *P desired - insufficient cargo,[物資不足] *P個のR*Yを売却予定のうち、 *X個を売却
CURRENT,logistics_log_transfertofull,3472,Transferred *X R*Y to L*Z - destination storage full,[移送先保管エリアなし] R*Yを*X個、 L*Zへ移送
CURRENT,logistics_log_transferfromfull,3472,Transferred *X R*Y from L*Z - destination storage full,[供給先保管エリアなし] L*ZからR*Yを*X個供給
CURRENT,logistics_log_transfertofull1,3472,Transferred *X R*Y to L*Z out of the *P desired - destination storage full,[移送先保管エリアなし] *P個のR*Yを移送予定のうち、*X個のみL*Zへ移送
CURRENT,logistics_log_transferfromfull1,3472,Transferred *X R*Y from L*Z out of the *P desired - destination storage full,[供給先保管エリアなし] L*Zから*P個のR*Yを供給予定のうち、*X個のみ供給
CURRENT,logistics_status_buynomoney,3472,Bought *X R*Y for $*Z out of the *P desired - insufficient funds,[資金不足] *P個のR*Yを購入予定のうち、 *X個のみを$*Zで購入
CURRENT,logistics_status_buynosupply,3472,Bought *X R*Y for $*Z out of the *P desired - insufficient supply,[在庫不足] *P個のR*Yを購入予定のうち、 *X個のみを$*Zで購入
CURRENT,logistics_status_sellnosupply,3472,Sold *X R*Y for $*Z out of the *P desired - insufficient cargo,[物資不足] *P個のR*Yを売却予定のうち、 *X個のみを$*Zで売却
CURRENT,logistics_status_miningstacks,3472,Mined *X R*Y (*Z stacks),R*Yを*Z個(*Xスタック)採掘
CURRENT,logistics_status_collectcontainers,3472,Collected *X R*Y (*Z containers),R*Yを*Z個(*Xスタック)回収
CURRENT,wolf_part2_objective_escape,3472,Undock and get to a safe distance before the Orion Sentinel explodes,オリオン・センチネル号が爆発する前にドッキングを解除し、 安全な距離まで移動する
CURRENT,settings_motionsicknessmode,3400,Motion Sickness Mode,背景の回転をオフにする
CURRENT,settings_motionsicknessmode_description,3400,"Background rotation is removed, which should help if you experience motion sickness in-game.",背景の回転描画をカットします。 ゲーム内でめまいを感じる場合に改善されるはずです。
CURRENT,newmainmenu_tests,3400,TESTS,テスト
CURRENT,newmainmenu_instantshipswitch,3400,Switch instantly between ships,船を瞬時に切り替える
CURRENT,newmainmenu_vsync,3400,V-Sync,垂直同期
CURRENT,hud_layer_neutralexpand,3400,*X NEUTRAL SHIPS,星系内の中立船： *X隻
CURRENT,hud_layer_neutralexpandtooltip,3400,Show neutral ships,中立船を表示する
CURRENT,power_unit,3400,*X MW,*X MW
CURRENT,tactical_focuslayer,3400,FOCUS LAYER,レイヤー選択
CURRENT,tactical_tooltip_focuslayer,3400,"When enabled, the camera's rotation and position track the currently selected layer.",有効にすると、 カメラの回転と位置は現在選択されている対象を追跡します。
CURRENT,logistics_quantity_all,3400,ALL,すべて
CURRENT,logistics_quantity_full,3400,FULL,最大
CURRENT,logistics_stuck_layernotours,3400,Ship L*X is not friendly,L*Xは友好的ではない
CURRENT,logistics_tooltip_controlall,3400,[CTRL] ALL,[CTRL] すべて
CURRENT,logistics_tooltip_controlfull,3400,[CTRL] FULL,[CTRL] 最大
CURRENT,logistics_tooltip_noitemrequired,3400,This order does not require an item,この指示に商品は必要ありません
CURRENT,logistics_tooltip_extrastoggleshow,3400,Show extra options for this order,この指示の追加オプションを表示
CURRENT,logistics_tooltip_extrastogglehide,3400,Hide extra options for this order,この指示の追加オプションを隠す
CURRENT,logistics_tooltip_extrastogglenone,3400,No extra options available,追加オプションなし
CURRENT,alert_type_failedtofindsuit,3400,SPACESUITS REQUIRED,宇宙服が必要
CURRENT,alert_type_failedtofindsuit_caption,3400,*X crew members need spacesuits.,*X名の乗組員に宇宙服が必要
CURRENT,objective_travel_to_location,3400,Travel to S*X,S*X星系まで移動する
CURRENT,logistics_item_none,3400,SELECT ITEM,アイテムを選択
CURRENT,powergrid_demand,3400,DEMAND: *X MW,需要： *X MW
CURRENT,powergrid_output,3400,OUTPUT: *X MW,出力： *X MW
