state,key,svn,english,translation
CURRENT,wolf_part2_objective_escape,3472,Undock and get to a safe distance before the Orion Sentinel explodes,オリオン・センチネルが爆発する前にドッキングを解除し、安全な距離まで移動せよ
CURRENT,settings_motionsicknessmode,3400,Motion Sickness Mode,背景の回転をオフにする
CURRENT,settings_motionsicknessmode_description,3400,"Background rotation is removed, which should help if you experience motion sickness in-game.",背景の回転をなくします。これにより、ゲーム内でめまいを感じる場合に改善されるはずです。
CURRENT,settings_instantshipswitch_description,3400,"When switching between ships, skip the transition",船を切り替える際に、切り替え時の表示をスキップします。
CURRENT,newmainmenu_tests,3400,TESTS,テスト
CURRENT,newmainmenu_instantshipswitch,3400,Switch instantly between ships,船を瞬時に切り替える
CURRENT,newmainmenu_vsync,3400,V-Sync,垂直同期
CURRENT,hud_layer_neutralexpand,3400,*X NEUTRAL SHIPS,星域内の中立船 *X
CURRENT,hud_layer_neutralexpandtooltip,3400,Show neutral ships,中立船を表示する
CURRENT,power_unit,3400,*X MW,*X MW
CURRENT,tactical_focuslayer,3400,FOCUS LAYER,フォーカス・レイヤー
CURRENT,tactical_tooltip_focuslayer,3400,"When enabled, the camera's rotation and position track the currently selected layer.",有効にすると、カメラの回転と位置は現在選択されている対象を追跡します。
CURRENT,logistics_condition_untilstorage,3400,Quantity on board,搭載量
CURRENT,logistics_quantity_all,3400,ALL,すべて
CURRENT,logistics_quantity_full,3400,FULL,最大
CURRENT,logistics_extras_anycargo,3400,USE ANY CARGO STORAGE,任意の保管庫を使用
CURRENT,logistics_stuck_layernotours,3400,Ship L*X is not friendly,L*Xは友好的ではない
CURRENT,logistics_tooltip_controlall,3400,[CTRL] ALL,[CTRL] すべて
CURRENT,logistics_tooltip_controlfull,3400,[CTRL] FULL,[CTRL] 最大
CURRENT,logistics_tooltip_noitemrequired,3400,This order does not require an item,この注文に商品は必要ありません
CURRENT,logistics_tooltip_extrastoggleshow,3400,Show extra options for this order,この注文の追加オプションを表示
CURRENT,logistics_tooltip_extrastogglehide,3400,Hide extra options for this order,この注文の追加オプションを隠す
CURRENT,logistics_tooltip_extrastogglenone,3400,No extra options available,追加オプションなし
CURRENT,alert_type_failedtofindsuit,3400,SPACESUITS REQUIRED,宇宙服が必要
CURRENT,alert_type_failedtofindsuit_caption,3400,*X crew members need spacesuits.,*X名の乗組員に宇宙服が必要
CURRENT,objective_travel_to_location,3400,Travel to S*X,S*X星域まで移動する
CURRENT,logistics_item_none,3400,SELECT ITEM,アイテムを選択
CURRENT,powergrid_demand,3400,DEMAND: *X MW,需要：*X MW
CURRENT,powergrid_output,3400,OUTPUT: *X MW,出力： *X MW
CURRENT,powergrid_stored,3400,STORED: *X MJ,充電： *X MJ
CURRENT,object_battery_description,3400,"Stores any excess power available in the powergrid, up to 1000MJ. The battery will supply power whenever there is a shortage.",電余剰電力を最大1000MJまで貯蔵する。電力不足時に自動で電力を供給する。
CURRENT,object_reactor_description,3400,Burns high-energy Fuel to produce power. Must be supplied with Fuel (via a pipe). Then use cables to connect to other powered equipment.\n\nGenerates a maximum power output of 100MW.,高エネルギーの燃料を燃やして電気を生成する。パイプを接続して燃料を供給する必要がある。\n\n最大出力は100MW。
CURRENT,wolf_part1_objective_drones,3400,Install a Drone Bay and have at least one Logistics Drone,ドローンベイを設置し、ロジスティクス・ドローンを最低1機保有する。
CURRENT,tutorial_stargatewindowhighlightframes2,3400,The button underneath each component can be clicked to quickly sell all your stock and submit it to the Andromeda Project.\n\nThey can also be sold from the trade screen.,各コンポーネントの下にあるボタンをクリックすると、所持している全在庫を即座に売却しアンドロメダ計画へ提出できます。\n\nまた、取引画面からも売却可能です。
CURRENT,dsi_part2_thirdpartcomplete2,3400,"I'm going to take a short break from the project, I trust you'll be able to do the next couple of stages on your own.",私はこのプロジェクトから少し離れる予定です。次の数段階はあなたが一人で進められると信じています。
CURRENT,logistics_log_skipped,3339,Skipped order,スキップされた指示
CURRENT,hud_ftlshipcontrolledbylogistics,3331,Ship is controlled by interstellar logistics,宇宙船は星間物流によって管理されている
CURRENT,newmainmenu_continue,3329,CONTINUE GAME,コンティニュー
CURRENT,newmainmenu_invalidsavename,3329,Invalid Save Name,無効なセーブ名
CURRENT,newmainmenu_invalidcharacters_caption,3329,Save name contains invalid characters.,セーブ名に無効な文字が含まれています
CURRENT,newmainmenu_autosavenameinvalid_caption,3329,Save name reserved for autosaves.,オートセーブ用と同じセーブ名です
CURRENT,hud_ftlshipblockedfromftl,3329,Ship cannot enter hyperspace with your fleet,あなたの艦隊と一緒にハイパースペースへ進入できません
CURRENT,hud_window_interstellarlogistics,3329,INTERSTELLAR LOGISTICS,星間物流
CURRENT,andromeda_travel,3329,ANDROMEDA JOURNEY,アンドロメダの旅
CURRENT,galaxymap_darkmode,3329,Dark Mode,ダークモード
CURRENT,galaxymap_lightmode,3329,Light Mode,ライトモード
CURRENT,trade_autohireat,3329,HIRE BELOW,以下から雇用
CURRENT,trade_autosackat,3329,SACK ABOVE,以上から解雇
CURRENT,trade_autoembarkat,3329,EMBARK BELOW,以下から乗船
CURRENT,trade_autodisembarkat,3329,DISEMBARK ABOVE,以上から下船
CURRENT,trade_tooltip_hire,3329,[LMB] Hire,[左クリック] 雇用
CURRENT,trade_tooltip_embark,3329,[LMB] Embark,[左クリック] 乗船
CURRENT,trade_tooltip_disembark,3329,[LMB] Disembark,[左クリック] 下船
CURRENT,trade_hiring,3329,Hiring *X,*X人を雇用
CURRENT,trade_embarking,3329,Embarking *X,*X人が乗船
CURRENT,trade_disembarking,3329,Disembarking *X,*X人が下船
CURRENT,trade_order_hire_on_sell_screen,3329,(HIRE *X),(*X人を雇用)
CURRENT,trade_order_embark_on_sell_screen,3329,(EMBARK *X),(*X人が乗船)
CURRENT,trade_order_disembark_on_buy_screen,3329,(DISEMBARK *X),(*X人が下船)
CURRENT,trade_hire,3329,HIRE,雇用
CURRENT,trade_embark,3329,EMBARK,乗船
CURRENT,trade_disembark,3329,DISEMBARK,下船
CURRENT,techtree_queue,3329,Queue Research,研究待ち
CURRENT,techtree_node_title_atmosphericprocessing,3329,Atmospheric Processing,大気処理
CURRENT,techtree_node_caption_atmosphericprocessing,3329,Unlocks schematics for hardware required to maintain a breathable atmosphere,呼吸可能な大気のために必要な基礎的な設備の設計図をアンロックします。 
CURRENT,techtree_node_title_atmosphericprocessing2,3329,Atmospheric Processing 2,大気製造
CURRENT,techtree_node_caption_atmosphericprocessing2,3329,Unlocks more schematics for hardware required to maintain a breathable atmosphere,呼吸可能な大気を製造する設備の設計図をアンロックします。 
CURRENT,techtree_node_title_wasteprocessing,3329,Waste Processing,廃棄物処理
CURRENT,techtree_node_caption_wasteprocessing,3329,Unlocks schematics for hardware to capture and reprocess human waste,乗組員の排泄物を回収・再処理する設備の設計図をアンロックします。 
CURRENT,special_advancedlogistics,3329,Interstellar Logistics,星間物流
CURRENT,tactical_dockingassistant,3329,DOCKING ASSIST,ドッキング・アシスト
CURRENT,tactical_fleetformation,3329,FLEET FORMATION,艦隊形成
CURRENT,tactical_fleetcombat,3329,FLEET COMBAT AI,艦隊オート戦闘
CURRENT,tactical_on,3329,ON,オン
CURRENT,tactical_off,3329,OFF,オフ
CURRENT,tactical_tooltip_dockingassistant,3329,"When enabled, the Docking Assistant will perform the final maneuovers required to dock your ship with another, once you are close enough.\n\nIt is recommended you disable Fleet Formation when attempting to dock.",ドッキングアシスタントを有効にすると、十分な距離まで近づいた際にドッキングに必要な最終操作を自動で行います。\n\nドッキングを試みる際は、艦隊形成を無効にすることを推奨します。
CURRENT,tactical_tooltip_fleetformation,3329,"When enabled, all of the fleet ships within a system will fly together in close formation, following the lead of whichever ship you are directly controlling.",艦隊形成を有効にすると、あなたが直接操縦している船以外の船はすべて自動で追従する。
CURRENT,tactical_tooltip_fleetcombat,3329,"When enabled, your other fleet ships will take care of themselves during combat, moving to optimal range and engaging as best they can.",艦隊オート戦闘を有効にすると、戦闘中にあなたが直接操縦している船以外の全船は自律的に行動し、最適な射程距離に移動して可能な限り最善を尽くして交戦する。
CURRENT,tactical_tooltip_weapon,3329,[LMB] Select weapon\n[SHIFT-LMB] Select multiple weapons\n[RMB] Clear current target,[左クリック] 武器を選択する\n[SHIFT-左クリック] 複数の武器を選択する\n[右クリック] 指定中のターゲットを解除する
CURRENT,tactical_tooltip_auto,3329,AUTO-TARGETTING\n[LMB] Enable auto-targetting\n[RMB] Disable auto-targetting,オートターゲッティング\n[左クリック] オートターゲッティングを有効にする\n[右クリック] オートターゲッティングを無効にする
CURRENT,logistics_tooltip_add,3329,[LMB] Add,[左クリック] 追加
CURRENT,logistics_tooltip_remove_rmb,3329,[RMB] Remove,[右クリック] 削除
CURRENT,logistics_tooltip_cancel,3329,[RMB] Cancel,[右クリック] キャンセル
CURRENT,logistics_tooltip_shift,3329,[SHIFT] x5,[SHIFT] x5
CURRENT,logistics_tooltip_control,3329,[CTRL] x50,[CTRL] x50
CURRENT,advancedlogisticswindow_title,3329,INTERSTELLAR LOGISTICS,星間物流
CURRENT,logistics_system_select,3329,LOCATION,場所
CURRENT,logistics_create_order,3329,Create Order,指示を作成する
CURRENT,logistics_loop,3329,Loop,ループ
CURRENT,logistics_showlog,3329,SHOW LOG,ログを表示する
CURRENT,logistics_hidelog,3329,HIDE LOG,ログを隠す
CURRENT,logistics_order_none,3329,Order Type,指示タイプ
CURRENT,logistics_order_mine,3329,Mine,採掘
CURRENT,logistics_order_collect,3329,Collect Gas,ガス収集
CURRENT,logistics_order_buy,3329,Buy,購入
CURRENT,logistics_order_sell,3329,Sell,売却
CURRENT,logistics_order_transferto,3329,Transfer To,移送先
CURRENT,logistics_order_transferfrom,3329,Transfer From,供給元
CURRENT,logistics_order_goandwait,3329,Go and Wait,行って待つ
CURRENT,logistics_condition_none,3329,Amount,金額
CURRENT,logistics_condition_quantity,3329,Quantity,数量
CURRENT,logistics_condition_stacks,3329,Stacks,個数
CURRENT,logistics_condition_containers,3329,Containers,コンテナ
CURRENT,logistics_condition_allbut,3329,All But,すべて
CURRENT,logistics_condition_all,3329,All Available,利用可能なすべて
CURRENT,logistics_condition_time,3329,Minutes,議事録
CURRENT,logistics_transferto_none,3329,DESTINATION SHIP,移送先の船
CURRENT,logistics_transferfrom_none,3329,SOURCE SHIP,供給元の船
CURRENT,logistics_stuck_default,3329,Orders stuck,注文が停滞中
CURRENT,logistics_stuck_invalidsystem,3329,System S*X does not exist,S*X星域がありません
CURRENT,logistics_stuck_invalidlayer,3329,Ship L*X does not exist,船L*Xが存在しません
CURRENT,logistics_stuck_equipment,3329,L*X does not have a working R*Y,L*Xには動作するR*Yがありません
CURRENT,logistics_stuck_resources,3329,L*X does not have any R*Ys,L*XにはR*Yがありません
CURRENT,logistics_stuck_patches,3329,System S*X does not have any R*Y to mine,S*X星域には採掘用のR*Yが存在しません
CURRENT,logistics_stuck_gas,3329,System S*X does not have any R*Y to collect,S*X星域には収集用のR*Yが存在しません
CURRENT,logistics_stuck_tradingpost,3329,System S*X does not have a trading post,S*X星域にはトレーディングポストが存在しません
CURRENT,logistics_stuck_stargate,3329,Stargate is not ready for jump,スターゲートはジャンプの準備ができていません
CURRENT,logistics_status_notrunning,3329,No order currently running,実行中の指示はありません
CURRENT,logistics_status_travelling,3329,Travelling to system S*X,S*X星域へ移動
CURRENT,logistics_status_mining,3329,Mined *X R*Y,R*Yを*X個採掘
CURRENT,logistics_status_collect,3329,Collected *X R*Y,R*Yを*X個回収
CURRENT,logistics_status_transferto,3329,Transferring *X R*Y to L*Z,R*Y *X個をL*Zに移送
CURRENT,logistics_status_transferfrom,3329,Transferring *X R*Y from L*Z,L*ZからR*Y *X個を移送
CURRENT,logistics_status_buy,3329,Bought *X R*Y for $*Z,$*ZにR*Yを*X個購入
CURRENT,logistics_status_sell,3329,Sold *X R*Y for $*Z,$*ZにR*Yを*X個売却
CURRENT,logistics_status_notlooping,3329,Finished execution (not looping),実行終了（ループしない）
CURRENT,logistics_status_waiting,3329,Waiting T*X,T*Xの待機中
CURRENT,logistics_status_warning,3329,Warning,警告
CURRENT,logistics_status_alert,3329,Alert,注意
CURRENT,logistics_log_jumped,3329,Travelled to system S*X,S*X星域へ移動
CURRENT,logistics_log_jumpedstargate,3329,Travelled to system S*X through Stargate,スターゲートを通りS*X星域へ移動
CURRENT,logistics_log_transferto,3329,Transferred *X R*Y to L*Z,R*Yを*X個L*Zに移送
CURRENT,logistics_log_transferfrom,3329,Transferred *X R*Y from L*Z,R*Yを*X個L*Zから移送
CURRENT,logistics_log_waited,3329,Waited for T*X,T*Xのため待機
CURRENT,logistics_tooltip_skiporder,3329,Skip currently executing order,現在実行中の指示をスキップする
CURRENT,logistics_tooltip_loop,3329,Loop execution,ループ実行
CURRENT,order_advancedlogistics,3329,Interstellar Logistics,星間物流
CURRENT,mission_objective_done,3329,DONE,完了
CURRENT,alert_type_interstellarlogistics,3329,INTERSTELLAR LOGISTICS,星間物流
CURRENT,alert_type_interstellarlogistics_caption,3329,Orders stuck,注文が停滞中
CURRENT,rating_trade,3329,Trade,取引
CURRENT,stargate_startandromedajump,3329,TEST ANDROMEDA JUMP,テスト・アンドロメダ・ジャンプ
CURRENT,stargate_power_tooltip,3329,POWER REQUIRED: *X MW,必要電力： *X MW
CURRENT,stargate_distance_travelled,3329,*X kly REMAINING,残り*X光年
CURRENT,stargate_journey_completed,3329,*X% COMPLETED,*X完了
CURRENT,stargate_sell,3329,SELL ALL (*X FOR *Y),*Xを*Yにすべて売却
CURRENT,stargate_price_per_unit,3329,*X PER UNIT,1ユニットあたり*X
CURRENT,stargate_total_price,3329,*X TOTAL,合計：*X
CURRENT,stargate_award_complete_title,3329,STARGATE COMPLETED,スターゲート完成
CURRENT,stargate_award_complete_subtitle,3329,All phases completed,全フェーズ完了
CURRENT,tutorial_radiationselectfriendly,3329,"First, select a friendly ship with a laser infuser available.",最初に、レーザー注入装置が装備されている友好船を選択する
CURRENT,blackhole_objective_tank,3329,Acquire a Storage Tank,貯蔵タンクを獲得する
CURRENT,blackhole_objective_storagetank,3329,Connect a tank to the Hyperspace Scoop,貯蔵タンクを超空間スクープに接続する
CURRENT,blackhole_objective_loader,3329,Connect a Loader to the tank,ローダーを貯蔵タンクに接続する
CURRENT,blackhole_objective_unloadloader,3329,Set the Loader to UNLOAD,ローダーを排出に設定する
CURRENT,dsi_action_confirmcancel,3329,Confirm cancellation,キャンセルを確認する
CURRENT,dsi_x_confirmcancel1,3329,How dare you! I still have the access keys. You will no longer be a part of this enterprise.,よくもそんなことを！アクセスキーはまだ私が持っている。お前はもう我が社の社員ではない！
CURRENT,dsi_x_confirmcancel2,3329,You will regret this.,後悔するぞ。
CURRENT,dsi_x_confirmcancel3,3329,"Goodbye, Captain.",さようなら、船長。
CURRENT,dsi_part2_dogmavessel1,3329,D.O.G.M.A Spartan,D.O.G.M.A スパルタン
CURRENT,dsi_part2_dogmavessel2,3329,D.O.G.M.A Citadel,D.O.G.M.A シタデル
CURRENT,dsi_part2_dogmavessel3,3329,D.O.G.M.A Centurion,D.O.G.M.A センチュリオン
CURRENT,bravenewsector_part4_title,3329,"Brave New Sector, Part 4",ブレイブ・ニュー・セクター 第4ステップ
CURRENT,bravenewsector_part4_summary,3329,Complete the final test.,最終テストを完了させる
CURRENT,bravenewsector_part4_intro,3329,"Captain, preparations have concluded for the final Stargate test. We are ready to send a ship to the Andromeda Galaxy. Please call us when you are ready.",船長、スターゲートの最終テストの準備が完了した。アンドロメダ銀河に船を送る準備が整った。準備ができたら連絡をくれ。
CURRENT,bravenewsector_part4_call_action,3329,Call the Representative,代表に連絡する
CURRENT,bravenewsector_part4_rep1,3329,The materials you provided to us have been fitted to the Stargate. It is fully functional and ready to test.,提供された資材はスターゲートへ設置された。完全に機能しており、最終テストの準備は完了している。
CURRENT,bravenewsector_part4_rep2,3329,This is a monumental moment in the history of our species. If this test is successful the Andromeda Project will be the first entity to send mankind to another galaxy.,人類の歴史に刻まれる記念的な瞬間だ。この最終テストが成功すれば、アンドロメダ計画は人類を他の銀河へ送り込んだ最初の存在となる。
CURRENT,bravenewsector_part4_rep3,3329,"Captain, you will need to begin the test and provide power for the entire journey so our test ship can reach the Andromeda Galaxy. This will require a significant amount of energy, more than what's needed to travel between sectors.",船長、最終テストを開始し、試験船がアンドロメダ銀河に到達できるよう、航行全行程の動力を供給してくれ。セクター間移動を超える膨大なエネルギーが必要になるだろう。
CURRENT,bravenewsector_part4_rep4,3329,Please begin the test when you are ready.,準備ができたら最終テストを始めてくれ。
CURRENT,bravenewsector_part4_objective_test,3329,Send the test ship to the Andromeda Galaxy,アンドロメダ銀河に試験船を送る
CURRENT,bravenewsector_part4_action_starttest,3329,Start Test,最終テスト開始
CURRENT,bravenewsector_part4_reachandromeda_award,3329,ANDROMEDA REACHED,アンドロメダ銀河に到達
CURRENT,bravenewsector_part4_reachandromeda_caption,3329,Signal received from test ship,試験船から受信した信号
CURRENT,bravenewsector_part4_andromeda_bonus,3329,ANDROMEDA BONUS,アンドロメダ・ボーナス
CURRENT,bravenewsector_part4_andromeda_caption,3329,Payment for sending the test ship,試験船の送付費用
CURRENT,bravenewsector_part4_rep5,3329,"Captain, the Stargate has received a signal from the Andromeda Galaxy.",船長、スターゲートがアンドロメダ銀河からの信号を受信した。
CURRENT,bravenewsector_part4_rep6,3329,The test ship made it. The test was a complete and total success. This is a historic moment for all of mankind.,試験船は成功した。テストは完全に成功した。これは人類にとって歴史的瞬間だ。
CURRENT,bravenewsector_part4_rep7,3329,It couldn't have been done without you Captain. Your industrial expertise and dedication to the project have been invaluable.,君なしでは成し遂げられなかったよ、船長。君の産業に関する専門知識とプロジェクトへの献身は素晴らしいものだった。
CURRENT,bravenewsector_part4_rep8,3329,"Thank you Captain, your contribution will not be forgotten. Goodbye for now.",感謝する、船長。君の貢献は決して忘れない。それでは、また。
CURRENT,bravenewsector_part4_objective_wait,3329,Await further instructions,さらなる指示を待つ
CURRENT,bravenewsector_part4_harken1,3329,"Captain, there are reports that the Andromeda Project are withholding access to the Stargate from any ships that aren't their own.",船長、アンドロメダ計画が自艦隊以外の全船舶に対し、スターゲートの使用を制限しているとの報告が入っています。
CURRENT,bravenewsector_part4_harken2,3329,"My sensors are detecting major fleet movements towards the Stargate, it looks like the Andromeda Project is aiming to secure their control over it.",センサーがスターゲートに向かう大規模な艦隊の動きを感知している。アンドロメダ計画がスターゲートの支配権を確保しようとしているようだ。
CURRENT,bravenewsector_part4_harken3,3329,"This is... concerning. Be careful, I don't like the look of this.",これは...気になるな。気をつけろ、この様子は気に入らない。
CURRENT,bravenewsector_part4_rep9,3329,Hello Captain. The newly completed Stargate has put the Andromeda Project in a powerful position to control the flow of resources and people between this galaxy and the Andromeda galaxy.,船長、ご機嫌いかがかな？新しく完成したスターゲートのおかげで、アンドロメダ計画はこの銀河とアンドロメダ銀河の間の資源と人の流れをコントロールできる強力な立場になった。
CURRENT,bravenewsector_part4_rep10,3329,The next stage of the project has begun. Our fleet has obtained full control over the Stargate and we are currently in the process of moving our workforce into the new galaxy.,プロジェクトの次のステップが始まった。私たちの艦隊はスターゲートの完全な支配権を獲得し、現在、新たな銀河へ人類を移送させているところだ。
CURRENT,bravenewsector_part4_rep11,3329,"We will bring prosperity to all those who work with us. Speak to you soon, Captain. We may have some more work for you in the future.",私たちに協力するすべての人々に繁栄をもたらすだろう。君にはまた仕事を依頼するかもしれない。また会おう、船長。
CURRENT,bravenewsector_part4_testshipname,3329,Andromeda Test Ship MK.1,アンドロメダ試験船 MK.1
CURRENT,thefinalstand_title,3329,The Final Stand,最後の決戦
CURRENT,thefinalstand_summary,3329,Stop the Andromeda Project.,アンドロメダ計画を阻止せよ
CURRENT,thefinalstand_harken1_intro,3329,"Captain! In direct violation of intergalactic law, the Andromeda Project has permanently closed access to the Stargate outside of their own ships. Colonists are stranded in the new sector, unable to return home.",艦長！アンドロメダ計画は、深宇宙法に違反するという理由で、民間船のスターゲートの利用を拒否した。\nアンドロメダ計画に所属しない船は新銀河に取り残され、帰還できなくなっている。
CURRENT,thefinalstand_harken2_intro,3329,"You are the only one outside of the Andromeda Project with access codes, please call back as soon as you can. They must be stopped.",アンドロメダ計画に所属していない船でアクセスコードを持っているのは君だけだ。彼らを止めなければならない。
CURRENT,thefinalstand_call_action,3329,Call Harken,ハーケン司令に連絡する
CURRENT,thefinalstand_andromedahq_name,3329,ANDROMEDA HQ,アンドロメダ計画本部
CURRENT,thefinalstand_andromedaflagship_name,3329,ANDROMEDA FLAGSHIP,アンドロメダ計画旗艦
CURRENT,thefinalstand_ai_name,3329,ANDROMEDA SHIP CONTROL,アンドロメダ計画旗艦管制室
CURRENT,thefinalstand_harken1,3329,"Greetings Captain, I was worried you had taken their side in all of this.",私は、君が彼らの味方をしているのではないかと心配していたよ、船長。
CURRENT,thefinalstand_harken2,3329,"The Andromeda Project has moved their HQ and all key personell into an unknown location in the new sector, where we believe they are controlling the Stargate.",アンドロメダ計画は本部と主要人物を新しいセクターの未知の場所に移し、そこでスターゲートをコントロールしていると思われる。
CURRENT,thefinalstand_harken3,3329,"My plan is to use our fleets to take control of the HQ by force. Any and all damage to the HQ should be avoided, many innocent lives are on-board and the loss of life from destroying it would be far too great.\nI have devised a plan with an old friend of yours that should minimise casualties...",私たちは攻撃隊を用いて奴らの本拠地を武力制圧する作戦を立案した。しかし、奴らの船には何も知らない移民団も乗船しており、武力制圧は犠牲者が多数出るリスクがある。君の助力があれば、犠牲を最小限に抑えられると思っているのだが……
CURRENT,thefinalstand_artemis1,3329,Hello again Captain!,やあ、また会ったな、船長。
CURRENT,thefinalstand_artemis2,3329,"After some careful analysis of the Stargate's blueprints, I have found the backdoor that the late Alexander James Elistar has left you.",スターゲート計画をさらに分析した結果、亡くなったアレクサンダー・ジェームズ・エリスターが残したバックドアを発見した。
CURRENT,thefinalstand_artemis3,3329,You will use this backdoor to upload a small virus that I have written to their command centre within the HQ. It will disable the station's offensive capabilities and place itself under your command.,このバックドアから本部の指揮センターにアクセスし、私が作成したウイルスを侵入させてくれ。ウイルスは奴らの武装は無力化され、本部の指揮センターの管理者をあなたに変更する。
CURRENT,thefinalstand_harken4,3329,"While you neutralise the HQ, my fleet will fight off the Andromeda Project navy. Once the battle is over, I will take control of the HQ and arrest everyone involved. Their conglomerate will be dismantled.",君が本部を無力化した後、攻撃隊がアンドロメダ計画の艦隊を撃破する。その後、本部を制圧し、関係者全員を逮捕し、彼らの企業グループは解体される。
CURRENT,thefinalstand_harken5,3329,The Stargate will fall back into our control. I've marked an allied shipyard on your map. I'll hide out there in the mean-time.,スターゲートは私たちの支配下に戻るだろう。地図に味方の造船所の印をつけた。私と攻撃隊はそこに隠れて君の成功を待つ。
CURRENT,thefinalstand_harken6,3329,Meet me to discuss the plan further. Goodbye for now.,詳細を打ち合わせたいので、私のところまで来てくれ。また後ほど会おう、船長。
CURRENT,thefinalstand_objective_traveltoharken,3329,Travel to Harken,ハーケン司令に会い行く
