state,key,svn,english,translation
NEW,equipment_deselectall,3708,DESELECT ALL,
NEW,shipeditor_equipment_autoproduce,3708,AUTO-PRODUCE,
NEW,shipeditor_equipment_autoproduce_tooltip,3708,"Automatically produce missing equipment using available assembly tables and fabricators.\nAny assembly table or fabricator that is set to ""IDLE"" will be used. They will be set back to ""IDLE"" when production has finished.",
NEW,shipeditor_equipment_buymissing,3708,AUTO-BUY MATERIALS,
NEW,shipeditor_equipment_buymissing_tooltip,3708,Automatically buy missing materials for production.\nThis includes ingots as well as components such as frames.,
NEW,shipeditor_equipment_inboundonshuttle,3708,*X INBOUND ON SHUTTLE,
NEW,shipeditor_equipment_inproduction,3708,*X IN PRODUCTION (*Y MORE QUEUED),
NEW,shipeditor_equipment_queuedforproduction,3708,*X QUEUED FOR PRODUCTION,
NEW,shipeditor_equipment_availablecount,3708,*X AVAILABLE TO BUY,
NEW,shipeditor_equipment_waitingforstock,3708,WAITING FOR STOCK,
NEW,powergrid_category_industry,3708,INDUSTRY,
NEW,powergrid_category_mining,3708,MINING,
NEW,trade_buy_quantity,3708,BUY *X,
NEW,trade_schematics,3708,BLUEPRINTS,
NEW,trade_schematic,3708,Blueprint,
NEW,trade_schematic_warning,3708,This is a blueprint. Purchasing this will unlock the schematic but will not deliver any equipment.\n\nAssembly tables and fabricators are required to produce the equipment.,
NEW,special_smartdronebays,3708,Smart Drone Bays,
NEW,techtree_blueprintunlocked_title,3708,BLUEPRINT UNLOCKED,
NEW,techtree_alreadyunlocked,3708,ALREADY UNLOCKED,
NEW,tactical_fighterdeployment_alert,3708,FIGHTER MODE: ALERT,
NEW,tactical_fighterdeployment_stow,3708,FIGHTER MODE: STOW,
NEW,tactical_tooltip_fighter_title,3708,Fighter Modes,
NEW,tactical_tooltip_fighter_alertcaption,3708,ALERT,
NEW,tactical_tooltip_fighter_alert,3708,Fighters will automatically deploy and engage hostile targets when battlestations is enabled.,
NEW,tactical_tooltip_fighter_stowcaption,3708,STOW,
NEW,tactical_tooltip_fighter_stow,3708,Fighters will remain stowed. Currently deployed fighters will return.,
NEW,logistics_window_tanks,3708,[STORED IN TANKS],
NEW,logistics_extras_anycargo_tooltip,3708,"If this is checked, general storage zones will be considered alongside type specific storage zones when determining whether storage is full.",
NEW,logistics_extras_preventdocking,3708,PREVENT DOCKING,
NEW,logistics_extras_preventdocking_tooltip,3708,"If this is checked, the two ships won't dock. Otherwise, this ship will try to dock if the transfer is large or not enough drones are available.",
NEW,logistics_status_travellingaligning,3708,Aligning for jump,
NEW,logistics_status_travellingdrones,3708,Waiting for *X deployed drones,
NEW,logistics_status_travellingtrade,3708,Waiting for trade to complete,
NEW,logistics_status_transferdocking,3708,Docking with L*X to transfer R*Y through docking port,
NEW,order_tooltip_dronegatherfilter,3708,Edit which items drones from this ship should pick up or ignore,
NEW,orders_drones_alltoggle,3708,ALL RESOURCES,
NEW,orders_drones_materialstoggle,3708,MATERIALS,
NEW,object_powerswitch,3708,Power Switch,
NEW,object_powerswitch_description,3708,Install along a cable and toggle on and off to control power flow. Can be given a name to be easily toggled from the powergrid window.,
NEW,object_superconductorcomponent,3708,Superconductor,
NEW,object_reactorcorecomponent,3708,Reactor Core,
NEW,object_computegridcomponent,3708,Compute Grid,
NEW,object_thermalstabilisercomponent,3708,Heat Exchanger,
NEW,loader_auto_multiple_fluids,3708,AUTO (MULTIPLE FLUIDS),
NEW,loader_auto_resource,3708,AUTO (R*X),
NEW,fighter_lowfuel,3708,LOW FUEL,
NEW,fighter_noammo,3708,NO AMMO,
NEW,alert_type_novalidfactory,3708,NO VALID FACTORY,
NEW,alert_type_novalidfactory_tooltip,3708,"Your ship is trying to produce something, but there are no valid factories.\n\nThis could be due to missing pipe inputs or because a particular factory is missing (e.g. a fabricator).\n\nCheck the recipe using the recipe window and check what equipment is needed or if there are any pipe inputs.",
NEW,alert_type_noreturndronebay,3718,DRONES STUCK,
NEW,alert_type_noreturndronebay_caption1,3718,No drone bay to return to.,
NEW,alert_type_noreturndronebay_caption2,3718,No drone bay permits return.,
UPDATED,order_tooltip_gather,3708,Allow drones to gather,
PREVIOUS,order_tooltip_gather,3561,"Allow drones to gather raw and refined materials (ores, minerals, ingots)","Memperbolehkan drone mengambil material mentah dan jadi (bijih, mineral, batangan)"
UPDATED,logistics_condition_untilstorage,3708,Until on board,
PREVIOUS,logistics_condition_untilstorage,3400,Quantity on board,Jumlah penumpang di atas kapal
UPDATED,logistics_extras_anycargo,3708,INCLUDE GENERAL STORAGE ZONES,
PREVIOUS,logistics_extras_anycargo,3400,USE ANY CARGO STORAGE,GUNAKAN PENYIMPANAN KARGO APA PUN
UPDATED,logistics_tooltip_loop,3708,"Loop execution. If off, will stop after completing the last order.",
PREVIOUS,logistics_tooltip_loop,3248,Loop execution,Eksekusi perulangan
UPDATED,shipeditor_equipment_autobuy,3708,AUTO BUY,
PREVIOUS,shipeditor_equipment_autobuy,2886,Enable Auto Buy,Aktifkan Pembelian Otomatis
UPDATED,tutorial_miningfleetorders,3708,You also need to make sure that <b>GATHER</b> is enabled in <b>FLEET ORDERS</b>.,
PREVIOUS,tutorial_miningfleetorders,2886,You also need to make sure that <b>GATHER MATERIALS</b> is enabled in <b>FLEET ORDERS</b>.,Anda juga perlu memastikan bahwa <b>KUMPULKAN BAHAN</b> diaktifkan di <b>PESANAN ARMADA</b>.
PREVIOUS,tutorial_miningfleetorders,2448,You also need to make sure that GATHER MATERIALS is enabled in FLEET ORDERS.,Anda juga perlu memastikan bahwa GATHER MATERIALS diaktifkan di FLEET ORDERS.
UPDATED,equipment_storagecrate_capacity,3708,CAPACITY: *X,
PREVIOUS,equipment_storagecrate_capacity,2448,CAPACITY,KAPASITAS
UPDATED,trade_equipment_size,3708,- Size *X x *Y,
PREVIOUS,trade_equipment_size,2448,#NAME?,#NAME?
UPDATED,trade_equipment_rotatable,3708,- Rotatable,
PREVIOUS,trade_equipment_rotatable,2448,#NAME?,#NAME?
UPDATED,trade_equipment_powered,3708,- Powered,
PREVIOUS,trade_equipment_powered,2448,#NAME?,#NAME?
UPDATED,techtree_node_caption_logistics1,3708,Unlocks schematics for small logistics storage. Unlocks smart drone bays allowing to filter which items are dropped off and whether drones should launch from and return to it,
PREVIOUS,techtree_node_caption_logistics1,2448,Unlocks schematics for small logistics storage,Membuka skema untuk penyimpanan logistik kecil.
UPDATED,order_gather,3708,Gather,
PREVIOUS,order_gather,2448,Gather Materials,Kumpulkan Bahan-Bahan
CURRENT,settings_language_category,3511,LANGUAGE,BAHASA
CURRENT,settings_communicator_speed,3511,Character text speed,Kecepatan ketik text
CURRENT,settings_camerapan_speed,3511,Camera pan speed,Kecepatan kamera pan
CURRENT,settings_slowest,3511,Slowest,Paling lambat
CURRENT,settings_slow,3511,Slow,Lambat
CURRENT,settings_normal,3511,Normal,Normal
CURRENT,settings_fast,3511,Fast,Cepat
CURRENT,settings_fastest,3511,Fastest,Paling cepat
CURRENT,hud_atmosphere_no_oxygen,3511,NO OXYGEN,TIDAK ADA OKSIGEN
CURRENT,hud_habitation_info_title,3511,HABITATION,HABITAT
CURRENT,hud_habitation_info_cabins,3511,*X / *Y CABINS,*X / *Y KABIN
CURRENT,hud_habitation_info_sewage,3511,*X SEWAGE,*X KOTORAN
CURRENT,tactical_dockingnotpossible,3511,DOCKING IMPOSSIBLE,TIDAK MEMUNGKINKAN PERKAITAN
CURRENT,tactical_thrustersrequired,3511,THRUSTERS REQUIRED,DIBUTUHKAN PENDORONG
CURRENT,creditstitle_special,3511,Special Thanks,Terima Kasih Khusus
CURRENT,settings_softwarecursor,3561,Software Mouse Cursor,Software Kursor Mouse
CURRENT,settings_softwarecursor_tooltip,3561,The game renders the mouse cursor instead of the operating system.,Game akan merender kursor bukan OS
CURRENT,settings_softwarecursorsize,3561,Software Mouse Size,Ukuran Mouse Software
CURRENT,settings_mousesize_small,3561,Small,Kecil
CURRENT,settings_mousesize_medium,3561,Medium,Sedang
CURRENT,settings_mousesize_large,3561,Large,Besar
CURRENT,settings_mousesize_huge,3561,Huge,Sangat Besar
CURRENT,settings_opengamefolder,3561,OPEN GAME FOLDER,BUKA FOLDER GAME
CURRENT,hud_tooltip_selectequipment,3561,[LMB/RMB] Select,Pilih [LMB/RMB]
CURRENT,hud_tooltip_selectequipmentadd,3561,[SHIFT + LMB/RMB] Toggle select,Alihkan Pilihan [SHIFT + LMB/RMB]
CURRENT,hud_tooltip_selectequipmentnearby,3561,[LMB x2] Select all nearby,Pilih sekitar [LMB x2]
CURRENT,hud_tooltip_selectequipmentdrag,3561,[LMB Drag] Box select,Pilih kotak [LMB Tarik]
CURRENT,orders_layerscope,3561,SHIP-SPECIFIC ORDERS,PERINTAH KAPAL TERTENTU
CURRENT,orders_systemscope,3561,SYSTEM-WIDE ORDERS,PERINTAH SISTEM MENYEBAR
CURRENT,order_tooltip_repairhull,3561,Allow drones to repair ship hull,Memperbolehkan drone untuk memperbaiki lambung kapal
CURRENT,order_tooltip_suitson,3561,Make crew put on spacesuits if available,Buat awak kapal memakai baju luar angkasa jika tersedia
CURRENT,order_tooltip_exteriorwork,3561,Allow crew to perform jobs in freespace,Memperbolehkan awak kapal melakukan pekerjaan di waktu bebas
CURRENT,order_tooltip_weaponsactive,3561,Allow weapons to fire,Memperbolehkan senjata untuk ditembakkan
CURRENT,order_tooltip_fleetlogistics,3561,Allow logistics transfers between ships,Memperbolehkan transfer logistik antar kapal
CURRENT,order_tooltip_battlestations,3561,Battle Stations,Stasiun Pertempuran
CURRENT,order_tooltip_mining,3561,Allow mining lasers to fire,Memeperbolehkan laser tambak untuk menembak
CURRENT,order_tooltip_autotradeactive,3561,Allow auto trades to execute,Memperbolehkan barter otomatis berjalan
CURRENT,order_tooltip_advancedlogistics,3561,Allow interstellar logistics to execute,Memperbolehkan logistik antar bintang berjalan
CURRENT,object_fighterbay,3561,Fighter Bay,Teluk Pesawat Tempur
CURRENT,object_fighterbay_description,3561,"Install on the inside of your ship and provide materials to produce fighters. The fighter will launch from the top of the ship and return to the bay once the battle is over. If it dies, a new one can be built.","Pasang dalam kapal untuk memproduksi kapal tempur. Kapal tempur akan diluncurkan dari atas kapal dan kembali ketika pertempuran sudah selesai. Jika mati, bisa dibuat lagi yang baru."
CURRENT,fighter_fuel,3561,FUEL: *X%,BAHAN BAKAR: *X%
CURRENT,fighter_ammo,3561,BULLETS: *X,PELURU: *X
CURRENT,fighter_quantity,3561,*X / *Y,*X / *Y
CURRENT,fighter_health_text,3561,HULL,LAMBUNG KAPAL
CURRENT,fighter_ammo_text,3561,BULLETS,PELURU
CURRENT,fighter_fuel_text,3561,FUEL,BAHAN BAKAR
CURRENT,fighter_refuelling_text,3561,REFUELLING...,MENGISI ULANG...
CURRENT,fighter_create,3561,CREATE FIGHTER,BUAT PESAWAT TEMPUR
CURRENT,fighter_state_attackinglayer,3561,ATTACKING *X,MENYERANG *X
CURRENT,fighter_state_attackingfighter,3561,ATTACKING ENEMY FIGHTER,MENYERANG PESAWAT TEMPUR MUSUH
CURRENT,fighter_state_returningtobay,3561,RETURNING TO BAY,KEMBALI KE TELUK
CURRENT,fighter_state_idleinfreespace,3561,SEARCHING FOR BAY,MENCARI TELUK
CURRENT,translationeditor_usethistranslation,3561,Use This Translation,Gunakan Terjemahan Ini
CURRENT,translationeditor_none,3561,None,Tidak Ada
CURRENT,translationeditor_yourchanges,3561,Your Changes,Perubahanmu
CURRENT,translationeditor_new,3561,New,Baru
CURRENT,translationeditor_updated,3561,Updated,Terbaru
CURRENT,translationeditor_showpreview,3561,Show Preview,tunjukkan pratinjau
CURRENT,translationeditor_english,3561,English,Inggris
CURRENT,translationeditor_nenglish,3561,New English,Inggris Baru
CURRENT,translationeditor_previous,3561,Previous,Sebelumnya
CURRENT,translationeditor_fallback,3561,Suggestion,Saran
CURRENT,translationeditor_youredit,3561,Your Change,Perubahanmu
CURRENT,translationeditor_original,3561,Approved,Disetujui
CURRENT,translationeditor_empty,3561,No Manually Approved Translation Yet,Belum Ada Terjemahan Manual Yang Disetujui
CURRENT,translationeditor_empty_original_tooltip1,3561,Unformatted Approved translation,Tak Ter-format Terjemahan Yang Disetujui
CURRENT,translationeditor_empty_original_tooltip2,3561,Formatted Approved translation,Format Terjemahan Yang Disetujui
CURRENT,translationeditor_empty_original_tooltip3,3561,"As there is no currently approved translation, the game is using the suggested translation above.\n\nIf you think the suggested translation is good, you should copy it into your changes with the ""Use This Translation"" button.\n\nAfter you submit your changes to us, your translation will then appear as approved in the next game update.","Karena tidak ada terjemahan yang disetujui, maka game ini menggunakan saran terjemahan di atas.\n\nJika terjemahan di atas bagus, maka kamu salin ke perubahanmu dengan tombol ""Gunakan Terjemahan Ini"".\n\nSetelah kamu mengirimkan perubahan kepada kami, terjemahanmu akan muncul sebagai disetujui pada pembaruan game berikutnya."
CURRENT,translationeditor_fallback_tooltip1,3561,Suggested Translation,Saran Terjemahan
CURRENT,translationeditor_fallback_tooltip2,3561,Formatted Suggested Translation,Format Saran Terjemahan
CURRENT,translationeditor_fallback_tooltip3,3561,"This suggestion needs to be checked that it correctly matches the context of the game.\n\nIt will only be used if there is no ""approved"" translation.","Saran ini akan di-cek kebenarannya untuk menyesuaikan konteks game.\n\nHanya akan digunakan jika ""Tidak Ada"" terjemahan yang disetujui."
CURRENT,translationeditor_previousenglish_tooltip1,3561,Previous English Phrase,Ungkapan Bahasa Inggris Sebelumnya
CURRENT,translationeditor_previousenglish_tooltip2,3561,Formatted Previous English phrase,Format Ungkapan Bahasa Inggris Sebelumnya
CURRENT,translationeditor_previousenglish_tooltip3,3561,The English phrase that was used in the previous version of the game.,Ungkapan Bahasa Inggris Yang Digunakan Versi Sebelumnya
CURRENT,translationeditor_previoustranslation_tooltip1,3561,Previous Translation Phrase,Ungkapan Terjemahan Sebelumnya
CURRENT,translationeditor_previoustranslation_tooltip2,3561,Formatted Previous Translation phrase,Format Ungkapan Terjemahan Sebelumnya
CURRENT,translationeditor_previoustranslation_tooltip3,3561,Translation of the English phrase that was used in the previous version of the game.,Ungkapan Terjemahan Yang Digunakan Versi Game Sebelumnya
CURRENT,settings_userinterface,3563,UI & GAME,UI & GAME
CURRENT,settings_graphics,3563,GRAPHICS,GRAFIK
CURRENT,settings_uibounce_description,3563,Enlarges GUI elements such as buttons on mouse over.,Memperbesar elemen GUI untuk tombol mouse diatasnya
CURRENT,settings_opentranslationeditor,3563,TRANSLATION EDITOR ({TranslatorWindow}),EDIT TERJEMAHAN ({TranslatorWindow})
CURRENT,settings_communicator_speed_description,3563,The speed at which character dialogue text is revealed in the communicator.,Kecepatan text dialog karakter dalam komunikator
CURRENT,newmainmenu_parallax_description,3563,Use a parallax effect to give an impression of depth,Gunakan efek paralaks untuh menambah kedalaman perasaan
CURRENT,newmainmenu_slowcombat_description,3563,Switch to slow game speed after taking damage during combat.,Ubah ke kecepatan lambat setelah terkena serangan dalam pertempuran
CURRENT,trade_tooltip_expandautotrade,3565,[LMB] Show Auto Trade Options,[LMB] Tunjukkan Opsi Barter Otomatis
CURRENT,trade_tooltip_collapseautotrade,3565,[LMB] Hide Auto Trade Options,[LMB] Sembunyikan Opsi Barter Otomatis
CURRENT,techtree_node_title_fighters1,3565,Fighters,Pesawat Tempur
CURRENT,techtree_node_caption_fighters1,3565,Improve the survivability and agility of fighters. Armour mitigates damage received.,Mempebagus ketahanan dan kelincahan pesawat tempur. Pelindung mengurangi serangan yang diterima
CURRENT,techtree_node_title_fighterarmour1,3565,Fighter Survivability 1,Ketahanan Pesawat Tempur 1
CURRENT,techtree_node_caption_fighterarmour1,3565,Increase armour damage mitigation.,Meningkatkan pelindung pengurangan serangan
CURRENT,techtree_node_title_fighterarmour2,3565,Fighter Survivability 2,Ketahanan Pesawat Tempur 3
CURRENT,techtree_node_caption_fighterarmour2,3565,Increase armour damage mitigation.,Meningkatkan pelindung pengurangan serangan
CURRENT,techtree_node_title_fighterarmour3,3565,Fighter Survivability 3,Ketahanan Pesawat Tempur 3
CURRENT,techtree_node_caption_fighterarmour3,3565,Increase armour damage mitigation.,Meningkatkan pelindung pengurangan serangan
CURRENT,techtree_node_title_fighterspeed1,3565,Fighter Agility 1,Kelincahan Pesawat Tempur 1
CURRENT,techtree_node_caption_fighterspeed1,3565,Improve the fuel usage and speed of your fighters.,Meningkatkan penggunaan bahan bakar dan kecepatan pesawat tempur
CURRENT,techtree_node_title_fighterspeed2,3565,Fighter Agility 2,Kelincahan Pesawat Tempur 2
CURRENT,techtree_node_caption_fighterspeed2,3565,Improve the fuel usage and speed of your fighters.,Meningkatkan penggunaan bahan bakar dan kecepatan pesawat tempur
CURRENT,techtree_node_title_fighterspeed3,3565,Fighter Agility 3,Kelincahan Pesawat Tempur 3
CURRENT,techtree_node_caption_fighterspeed3,3565,Improve the fuel usage and speed of your fighters.,Meningkatkan penggunaan bahan bakar dan kecepatan pesawat tempur
CURRENT,boost_fighterarmour,3565,Fighter Armour +*X%,Pelindung Pesawat Tempur +*X%
CURRENT,boost_fighterspeed,3565,Fighter Speed +*X%,Kecepatan Pesawat Tempur+*X%
CURRENT,boost_fighterfuel,3565,Fighter Fuel Efficiency +*X%,Efisiensi Bahan Bakar Pesawat Tempur+*X%
CURRENT,translationeditor_copytoclipboard,3561,Copy,Salin
CURRENT,settings_instantshipswitch_description,3511,Skip rotation and panning effect when switching between ships.,Lewati efek Rotasi dan Pan ketika berpindah kapal
CURRENT,newmainmenu_parallax,3511,Parallax,Paralaks
CURRENT,wolf_part1_completion3,3511,So far they haven't left a single living witness. But the sensor data tells the full story. We've managed to extract another sensor image of the attacker.,Sejauh ini mereka tidak meninggalkan saksi. Tapi data sensor menceritakan semuanya. Kita mampu mengambil gambar sensor lainnya dari penyerang.
CURRENT,translationeditor_unmodified,3561,Unmodified,Belum Termodifikasi
CURRENT,translationeditor_original_tooltip1,3561,Unformatted Approved Translation,Tak Ter-format Terjemahan Yang Disetujui
CURRENT,translationeditor_original_tooltip2,3561,Formatted Approved Translation,Format Terjemahan Yang Disetujui
CURRENT,translationeditor_original_tooltip3,3561,"This is what is currently used in the game. Even though the translation is ""Approved"" you can still submit changes to improve it further.","Ini yang sedang digunakan dalam game. Walaupun ""Disetujui"" tapi kamu bisa memasukkan perbaikan"
CURRENT,translationeditor_new_tooltip1,3561,Unformatted New Translation,Tak Ter-format Terjemahan Baru
CURRENT,translationeditor_new_tooltip2,3561,Formatted New Translation,Format Terjemahan Baru
CURRENT,mainmenu_gamemode_freeroam_tooltip,3561,"You are free to pursue any career at your own pace. No anomaly, no stargate.","Kamu bebas mengejar karir apapun dalam kemampuanmu. Tidak ada Anomali, ataupun Stargate."
CURRENT,settings_dynamiclighting,3563,Dynamic Lighting,Pencahayaan Dinamis
CURRENT,settings_arraytextures,3563,Smooth Tiles,Ubin Mulus
CURRENT,logistics_log_transfertonosupply,3492,Transferred *X R*Y to L*Z out of the *P desired - insufficient cargo,Transfer *X R*Y ke L*Z dari *P yang diinginkan - kargo kurang
CURRENT,logistics_log_transferfromnosupply,3492,Transferred *X R*Y from L*Z out of the *P desired - insufficient cargo,Transfer *X R*Y dari L*Z dari *P yang diinginkan - kargo kurang
CURRENT,trade_paymentperjump,3472,*X (+*Y) per sector jump,*X(*Y) sektor per lompatan
CURRENT,award_civilianpayment,3472,CIVILIAN PAYMENT,BAYARAN SIPIL
CURRENT,award_civilianpayment_caption,3472,*X permanent residents in your fleet,*X penduduk permanen dalam armada
CURRENT,logistics_status_default,3472,Order running,Perintah Berjalan
CURRENT,logistics_status_miningstacksfull,3472,Mined *X R*Y (*Z stacks) - storage full,Ditambang *X R*Y (*Z tumpuk) - penyimpanan penuh
CURRENT,logistics_status_miningstackstime,3472,Mined *X R*Y (*Z stacks) in T*P,Ditambang *X R*Y (*Z tumpuk) di T*P
CURRENT,logistics_status_miningstackstimefull,3472,Mined *X R*Y (*Z stacks) in T*P - storage full,Ditambang *X R*Y (*Z tumpuk) di T*P - penyimpanan penuh
CURRENT,logistics_status_miningratio,3472,Mined *X R*Y (*Z/*P stacks),Ditambang *X R*Y (*Z/*P tumpuk)
CURRENT,logistics_status_miningratiofull,3472,Mined *X R*Y (*Z/*P stacks) - storage full,Ditambang *X R*Y (*Z/*P tumpuk) - penyimpanan penuh
CURRENT,logistics_status_miningonboard,3472,"Mined *X R*Y (*Z stacks on board, *P desired) - storage full","Ditambang *X R*Y (*Z tumpuk, *P yang diinginkan) - penyimpanan penuh"
CURRENT,logistics_status_collectcontainersfull,3472,Collected *X R*Y (*Z containers) - storage full,Diperoleh *X R*Y (*Z wadah) - penyimpanan penuh
CURRENT,logistics_status_collectcontainerstime,3472,Collected *X R*Y (*Z containers) in T*P,Dikumpulkan *X R*Y (*Z wadah) di T*P
CURRENT,logistics_status_collectcontainerstimefull,3472,Collected *X R*Y (*Z containers) in T*P - storage full,*XR*Y (*Z kontainer) terkumpul di T*P - penyimpanan penuh
CURRENT,logistics_status_collectratio,3472,Collected *X R*Y (*Z/*P containers),Dikumpulkan *XR*Y (wadah *Z/*P)
CURRENT,logistics_status_collectratiofull,3472,Collected *X R*Y (*Z/*P containers) - storage full,Terkumpul *XR*Y (*Z/*P kontainer) - penyimpanan penuh
CURRENT,logistics_status_collectonboard,3472,"Collected *X R*Y (*Z containers on board, *P desired) - storage full","Terkumpul *XR*Y (*Z kontainer di atas kapal, *P diinginkan) - penyimpanan penuh"
CURRENT,logistics_status_transfertonosupply,3472,Transferring *X R*Y to L*Z out of the *P desired - insufficient cargo,Memindahkan *XR*Y ke L*Z dari *P yang diinginkan - muatan tidak mencukupi
CURRENT,logistics_status_transferfromnosupply,3472,Transferring *X R*Y from L*Z out of the *P desired - insufficient cargo,Memindahkan *XR*Y dari L*Z keluar dari *P yang diinginkan - muatan tidak mencukupi
CURRENT,logistics_status_buyzero,3472,Bought *X R*Y,Membeli *XR*Y
CURRENT,logistics_status_buyzeronomoney,3472,Bought *X R*Y out of the *Z desired - insufficient funds,Membeli *XR*Y dari *Z yang diinginkan - dana tidak mencukupi
CURRENT,logistics_status_buyzeronosupply,3472,Bought *X R*Y out of the *Z desired - insufficient supply,Membeli *XR*Y dari *Z yang diinginkan - persediaan tidak mencukupi
CURRENT,logistics_status_sellzero,3472,Sold *X R*Y,Terjual *XR*Y
CURRENT,logistics_status_sellzeronosupply,3472,Sold *X R*Y out of the *P desired - insufficient cargo,Terjual *XR*Y dari *P yang diinginkan - kargo tidak mencukupi
CURRENT,logistics_log_transfertofull,3472,Transferred *X R*Y to L*Z - destination storage full,*XR*Y ditransfer ke L*Z - penyimpanan tujuan penuh
CURRENT,logistics_log_transferfromfull,3472,Transferred *X R*Y from L*Z - destination storage full,*XR*Y ditransfer dari L*Z - penyimpanan tujuan penuh
CURRENT,logistics_log_transfertofull1,3472,Transferred *X R*Y to L*Z out of the *P desired - destination storage full,*XR*Y ditransfer ke L*Z dari *P yang diinginkan - penyimpanan tujuan penuh
CURRENT,logistics_log_transferfromfull1,3472,Transferred *X R*Y from L*Z out of the *P desired - destination storage full,*XR*Y ditransfer dari L*Z keluar dari *P yang diinginkan - penyimpanan tujuan penuh
CURRENT,logistics_status_buynomoney,3472,Bought *X R*Y for $*Z out of the *P desired - insufficient funds,Membeli *XR*Y seharga $*Z dari *P yang diinginkan - dana tidak mencukupi
CURRENT,logistics_status_buynosupply,3472,Bought *X R*Y for $*Z out of the *P desired - insufficient supply,Membeli *XR*Y seharga $*Z dari *P yang diinginkan - persediaan tidak mencukupi
CURRENT,logistics_status_sellnosupply,3472,Sold *X R*Y for $*Z out of the *P desired - insufficient cargo,Terjual *XR*Y seharga $*Z dari *P yang diinginkan - kargo tidak mencukupi
CURRENT,logistics_status_miningstacks,3472,Mined *X R*Y (*Z stacks),Ditambang *X R*Y (*Z tumpukan)
CURRENT,logistics_status_collectcontainers,3472,Collected *X R*Y (*Z containers),Dikumpulkan *X R*Y (*Z wadah)
CURRENT,wolf_part2_objective_escape,3472,Undock and get to a safe distance before the Orion Sentinel explodes,Lepaskan diri dari dok dan menjauhlah ke jarak aman sebelum Orion Sentinel meledak.
CURRENT,settings_motionsicknessmode,3400,Motion Sickness Mode,Mode Mabuk Perjalanan
CURRENT,settings_motionsicknessmode_description,3400,"Background rotation is removed, which should help if you experience motion sickness in-game.","Rotasi latar belakang dihilangkan, yang seharusnya membantu jika Anda mengalami mabuk perjalanan saat bermain game."
CURRENT,newmainmenu_tests,3400,TESTS,TES
CURRENT,newmainmenu_instantshipswitch,3400,Switch instantly between ships,Beralihlah antar kapal secara instan.
CURRENT,newmainmenu_vsync,3400,V-Sync,V-Sync
CURRENT,hud_layer_neutralexpand,3400,*X NEUTRAL SHIPS,*X KAPAL NETRAL
