state,key,svn,english,translation
CURRENT,alert_type_novalidfactory,3639,NO VALID FACTORY,ŽÁDNÁ PLATNÁ TOVÁRNA
CURRENT,alert_type_novalidfactory_tooltip,3639,"Your ship is trying to produce something, but there are no valid factories.\n\nThis could be due to missing pipe inputs or because a particular factory is missing (e.g. a fabricator).\n\nCheck the recipe using the recipe window and check what equipment is needed or if there are any pipe inputs.","Vaše loď se pokouší něco vyrobit, ale nejsou k dispozici žádné platné továrny.\n\nMůže to být způsobeno chybějícími vstupy pro potrubí nebo tím, že chybí konkrétní továrna (např. Fabrikátor).\n\nZkontrolujte recepturu pomocí okna receptury a zkontrolujte, jaké vybavení je potřeba nebo zda jsou k dispozici nějaké vstupy pro potrubí."
CURRENT,blackhole_character_marcus,3639,Marcus Martinez,Marcus Martinez
CURRENT,equipment_storagecrate_capacity,3639,CAPACITY: *X,KAPACITA: *X
CURRENT,shipeditor_equipment_autobuy,3639,AUTO BUY,AUTO BUY
CURRENT,dialog_new,2448,New,Nový
CURRENT,dialog_load,2448,Load,Načíst
CURRENT,dialog_save,2448,Save,Uložit
CURRENT,dialog_saveas,2448,Save As,Uložit jako
CURRENT,dialog_delete,2448,Delete,Smazat
CURRENT,dialog_width,2448,Width,Šířka
CURRENT,dialog_height,2448,Height,Výška
CURRENT,dialog_name,2448,Name,Jméno
CURRENT,dialog_type,2448,Type,Typ
CURRENT,dialog_x,2448,X,X
CURRENT,dialog_y,2448,Y,Y
CURRENT,dialog_z,2448,Z,Z
CURRENT,dialog_w,2448,W,W
CURRENT,dialog_h,2448,H,H
CURRENT,dialog_exit,2448,Exit,Ukončit
CURRENT,dialog_cancel,2448,Cancel,Zrušit
CURRENT,dialog_ok,2448,Ok,Ok
CURRENT,dialog_open,2448,Open,Otevřít
CURRENT,dialog_close,2448,Close,Zavřít
CURRENT,dialog_closed,2448,Closed,Zavřeno
CURRENT,dialog_add,2448,Add,Přidat
CURRENT,dialog_up,2448,Up,Nahoru
CURRENT,dialog_down,2448,Down,Dolů
CURRENT,dialog_yes,2448,Yes,Ano
CURRENT,dialog_no,2448,No,Ne
CURRENT,dialog_loading,2448,Loading...,Načítání...
CURRENT,dialog_low,2448,Low,Nízké
CURRENT,dialog_medium,2448,Medium,Střední
CURRENT,dialog_high,2448,High,Vysoké
CURRENT,dialog_none,2448,None,Žádné
CURRENT,ellipsis,2448,...,...
CURRENT,language_system,2481,System,System
CURRENT,analyticsconsentdialog_title,2448,Collection of Telemetry Data,Sběr telemetrických dat
CURRENT,analyticsconsentdialog_accept,2448,Accept,Přijmout
CURRENT,analyticsconsentdialog_reject,2448,Reject,Odmítnout
CURRENT,analyticsconsentdialog_moreinfo,2448,More Info...,Více informací...
CURRENT,analyticsconsentdialog_text,2448,We need to collect usage data to help us to better understand how people are playing and to help us to improve the game. \n\nWe do not collect any personally identifiable information. If you are OK with this please hit the Accept button.,"Abychom lépe porozuměli, jak lidé hru hrají a mohli ji dál vylepšovat, potřebujeme sbírat data o používání. \n\nŽádné osobní identifikovatelné údaje nesbíráme. Pokud s tím souhlasíte, klikněte prosím na tlačítko Přijmout."
CURRENT,filedialog_title,2448,Choose a File,Choose a File
CURRENT,dialogeditor_title,2448,Dialog Editor,Editor dialogů
CURRENT,dialogeditor_back,2448,Back,Zadní část
CURRENT,dialogeditor_front,2448,Front,Přední část
CURRENT,dialogeditor_reloadlanguage,2448,Reload Language,Znovu načíst jazyk
CURRENT,dialogeditor_test,2448,Test,Testovat
CURRENT,dialogeditor_window,2448,Window,Okno
CURRENT,dialogeditor_grid,2448,Grid,Mřížka
CURRENT,dialogeditor_caption,2448,Caption,Popisek
CURRENT,dialogeditor_component,2448,Component,Komponenta
CURRENT,dialogeditor_select,2448,Select,Vybrat
CURRENT,dialogeditor_create,2448,Create,Vytvořit
CURRENT,dialogeditor_background,2448,BG img,Obrázek pozadí
CURRENT,dialogeditor_panel,2448,Panel,Panel
CURRENT,dialogcomponent_custom,2448,Custom,Vlastní
CURRENT,dialogcomponent_button,2448,Button,Tlačítko
CURRENT,dialogcomponent_container,2448,Container,Kontejner
CURRENT,dialogcomponent_caption,2448,Caption,Popisek
CURRENT,dialogcomponent_titlecaption,2448,TitleCaption,Popisek titulku
CURRENT,dialogcomponent_checkbox,2448,Checkbox,Zaškrtávací pole
CURRENT,dialogcomponent_inputfield,2448,InputField,Vstupní pole
CURRENT,dialogcomponent_inputslider,2448,InputSlider,Posuvník (Slider)
CURRENT,dialogcomponent_dropdownmenu,2448,DropDownMenu,Rozbalovací nabídka
CURRENT,dialogcomponent_selectionlist,2448,SelectionList,Seznam výběru
CURRENT,dialogcomponent_selectionlistitem,2448,SelectionListItem,Položka seznamu výběru
CURRENT,dialogcomponent_scrollbar,2448,Scrollbar,Posuvník (Scrollbar)
CURRENT,dialogcomponent_progressbar,2448,ProgressBar,Ukazatel postupu
CURRENT,dialogcomponent_canvas,2448,Canvas,Plátno (Canvas)
CURRENT,dialogcomponent_iconbox,2448,IconBox,Ikona (IconBox)
CURRENT,dialogposition_absolute,2448,Absolute,Absolutní
CURRENT,dialogposition_relative,2448,Relative,Relativní
CURRENT,dialogposition_scaled,2448,Scaled,Škálované
CURRENT,profiler_title,2448,Profiler,Profiler
CURRENT,profiler_name,2448,Name,Jméno
CURRENT,profiler_timings,2448,Timings,Časování
CURRENT,profiler_totaltime,2448,Total,Celkový čas
CURRENT,profiler_glfinishcaption,2448,glFinish,glFinish
CURRENT,profiler_reset,2448,Reset,Resetovat
CURRENT,soundchannelviewer_title,2448,Sound Channels,Zvukové kanály
CURRENT,soundeditor_title,2448,Sound Editor,Editor zvuku
CURRENT,soundinstanceeditor_title,2448,Sound Instance Editor,Editor instancí zvuku
CURRENT,soundeditor_positiontitle,2448,Position Type,Typ pozice
CURRENT,soundeditor_instancetitle,2448,Instance Type,Typ instance
CURRENT,soundeditor_looptitle,2448,Loop Type,Typ smyčky
CURRENT,soundeditor_sourcetypetitle,2448,Sound Type,Typ zvuku
CURRENT,soundeditor_soundnametitle,2448,Sound Name,Název zvuku
CURRENT,soundeditor_volumetitle,2448,Volume,Hlasitost
CURRENT,soundeditor_frequencytitle,2448,Frequency,Frekvence
CURRENT,soundeditor_mindistancetitle,2448,Min Distance,Min. vzdálenost
CURRENT,soundeditor_attacktitle,2448,Attack,Náběh (Attack)
CURRENT,soundeditor_sustaintitle,2448,Sustain,Držení (Sustain)
CURRENT,soundeditor_releasetitle,2448,Release,Dozvuk (Release)
CURRENT,soundeditor_loopdelaytitle,2448,Loop Delay,Zpoždění smyčky
CURRENT,soundeditor_dsptitle,2448,DSP,DSP
CURRENT,soundeditor_nexteventtitle,2448,Next Event,Další událost
CURRENT,soundeditor_play,2448,Play,Přehrát
CURRENT,soundeditor_stop,2448,Stop,Zastavit
CURRENT,soundparametereditor_title,2448,Sound Parameter,Parametr zvuku
CURRENT,soundparametereditor_typetitle,2448,Type,Typ
CURRENT,soundparametereditor_linktitle,2448,Linked To,Propojeno s
CURRENT,soundparametereditor_updatetitle,2448,Update Type,Typ aktualizace
CURRENT,soundparametereditor_smoothing,2448,Smoothing,Vyhlazování
CURRENT,soundparametereditor_chaintitle,2448,Chain,Řetězec
CURRENT,soundeditor_newdsp,2448,Add DSP,Přidat DSP
CURRENT,sounddspeditor_title,2448,DSP Editor,Editor DSP
CURRENT,samplebankeditor_title,2448,Sample Bank Editor,Editor banky samplů
CURRENT,samplebankeditor_addsample,2448,Add Sound,Přidat zvuk
CURRENT,samplebank,2448,(Sample Bank),(Banka samplů)
CURRENT,tagline,2448,THE LAST STARSHIP,THE LAST STARSHIP
CURRENT,mainmenu_title,2448,Main Menu,Hlavní menu
CURRENT,mainmenu_newgamea,2448,New Game - Praxis,Nová hra - Praxis
CURRENT,mainmenu_newgameb,2448,New Game - Sleek,Nová hra - Sleek
CURRENT,mainmenu_newgamec,2448,New Game - Inner Shapes,Nová hra - Inner Shapes
CURRENT,mainmenu_newgamed,2448,New Game - Shipyard,Nová hra - Loděnice
CURRENT,mainmenu_newgamee,2448,New Game - Large Logistics,Nová hra - Velká logistika
CURRENT,mainmenu_savegame,2448,Save Game,Uložit hru
CURRENT,mainmenu_loadgame,2448,Load Game,Načíst hru
CURRENT,mainmenu_abandongame,2448,Abandon Game,Opustit hru
CURRENT,mainmenu_steamworkshop,2448,Steam Workshop,Steam Workshop
CURRENT,mainmenu_legal,2448,Privacy / Legal,Soukromí / Právní info
CURRENT,mainmenu_gamemode_survival,2448,Survival,Přežití
CURRENT,mainmenu_gamemode_survival_tooltip,2448,"Stay one step ahead of a devastating anomaly, for as long as you can","Zůstaňte o krok napřed před ničivou anomálií tak dlouho, jak jen dokážete."
CURRENT,mainmenu_gamemode_survival_locked,2624,Complete any story episode in 'Boldly Go' to unlock,Pro odemčení dokončete jakoukoli příběhovou epizodu v 'Boldly Go'.
CURRENT,mainmenu_gamemode_freeroam,2448,Free Roam,Volná hra
CURRENT,mainmenu_gamemode_freeroam_tooltip,3561,"You are free to pursue any career at your own pace. No anomaly, no stargate.","Můžete se věnovat jakékoli kariéře vlastním tempem. Žádná anomálie, žádná hvězdná brána."
CURRENT,mainmenu_gamemode_freeroam_locked,2448,Build a flight-ready ship in Creative Mode to unlock,Pro odemčení postavte v kreativním režimu loď schopnou letu.
CURRENT,mainmenu_gamemode_creative,2448,Creative,Kreativní režim
CURRENT,mainmenu_gamemode_creative_tooltip,2448,You have unlimited resources to build any ship you want,"Máte neomezené zdroje na stavbu jakékoli lodi, kterou si přejete."
CURRENT,mainmenu_gamemode_arena,3054,Arena,Aréna
CURRENT,mainmenu_gamemode_arena_tooltip,3054,Create epic space battles between fleets of ships and watch the carnage unfold.,Vytvářejte epické vesmírné bitvy mezi flotilami lodí a sledujte následné krveprolití.
CURRENT,mainmenu_gamemode_industry_old,2448,STARGATE,HVĚZDNÁ BRÁNA
CURRENT,mainmenu_gamemode_industry_tooltip_old,2448,Your aim is to research and build a stargate to Andromeda,Vaším cílem je vyzkoumat a postavit hvězdnou bránu do Andromedy.
CURRENT,mainmenu_stargate_caption_old,2448,Take part in the construction of a galactic megaproject - a STARGATE with enough range to reach our nearest neighbouring galaxy ANDROMEDA,Zúčastněte se stavby galaktického megaprojektu - HVĚZDNÉ BRÁNY s dostatečným dosahem pro dosažení naší nejbližší sousední galaxie ANDROMEDA.
CURRENT,mainmenu_gamemode_industry,2448,BOLDLY GO,ODVÁŽNĚ VPŘED
CURRENT,mainmenu_gamemode_industry_tooltip,2448,Embark on a new journey through our story-driven sci-fi episodes,Vydejte se na novou cestu skrze naše sci-fi epizody poháněné příběhem.
CURRENT,mainmenu_stargate_caption,2448,"Forge your own path through story driven episodes all around the sector, and take part in the construction of a galactic mega project",Razte si vlastní cestu skrze příběhové epizody po celém sektoru a podílejte se na stavbě galaktického megaprojektu.
CURRENT,mainmenu_survival_caption,2448,"Stay one step ahead of a devastating anomaly that consumes everything in its path, and save as many as you can before it's too late","Zůstaňte o krok napřed před ničivou anomálií, která pohlcuje vše, co jí stojí v cestě, a zachraňte jich co nejvíce, než bude pozdě."
CURRENT,mainmenu_arena_caption,3054,Create epic space battles between fleets of ships and watch the carnage unfold.,Vytvářejte epické vesmírné bitvy mezi flotilami lodí a sledujte následné krveprolití.
CURRENT,mainmenu_gamemode_unlocked,2448,UNLOCKED,ODEMČENO
CURRENT,mainmenu_gamemode_unlocked_freeroam,2448,Game Mode: Free Roam,Herní režim: Volná hra
CURRENT,mainmenu_gamemode_unlocked_survival,2448,Game Mode: Survival,Herní režim: Přežití
CURRENT,mainmenu_createship,2448,DEVELOPER Create Ship,VÝVOJÁŘ: Vytvořit loď
CURRENT,mainmenu_loadship,2448,DEVELOPER Load Ship,VÝVOJÁŘ: Načíst loď
CURRENT,mainmenu_loadgamedev,2448,DEVELOPER Load Test Game,VÝVOJÁŘ: Načíst testovací hru
CURRENT,mainmenu_exportship,2448,Export Ship,Exportovat loď
CURRENT,mainmenu_importship,2448,Import Ship,Importovat loď
CURRENT,mainmenu_importfriendly,2448,Import Friendly Ship,Importovat přátelskou loď
CURRENT,mainmenu_importhostile,2448,Import Hostile Ship,Importovat nepřátelskou loď
CURRENT,mainmenu_tools,2448,Developer Tools,Vývojářské nástroje
CURRENT,mainmenu_quit,2448,Quit,Ukončit
CURRENT,settings_analytics,2448,Analytics,Analytika
CURRENT,settings_analytics_tooltip,2448,We need to collect usage data to help us to better understand how people are playing and to help us to improve the game. \n\nWe do not collect any personally identifiable information.\n\nTo find out more visit Legal Information (bottom of the screen),"Abychom lépe porozuměli, jak lidé hru hrají a mohli ji dál vylepšovat, potřebujeme sbírat data o používání. \n\nŽádné osobní identifikovatelné údaje nesbíráme.\n\nPro více informací navštivte Právní informace (v dolní části obrazovky)"
CURRENT,settings_exitsaves_tooltip,3054,"When enabled, the current game will create an auto-save when abandoned or when the game is quit.","Je-li povoleno, aktuální hra vytvoří automatické uložení při opuštění nebo ukončení hry."
CURRENT,settings_hud,2448,Show HUD,Zobrazit HUD
CURRENT,settings_music,2448,Music,Hudba
CURRENT,settings_hudscale,2448,UI Scale,Měřítko UI
CURRENT,settings_sound,2803,SOUND,ZVUK
CURRENT,settings_language_category,3511,LANGUAGE,JAZYK
CURRENT,settings_userinterface,3563,UI & GAME,UI A HRA
CURRENT,settings_graphics,3563,GRAPHICS,GRAFIKA
CURRENT,settings_keybindings,2803,KEYBOARD,KLÁVESNICE
CURRENT,settings_autosaves,3054,AUTOSAVES,AUTO-UKLÁDÁNÍ
CURRENT,settings_other,2803,OTHER,OSTATNÍ
CURRENT,settings_credits,3149,CREDITS,AUTOŘI
CURRENT,settings_mastervolume,2448,Master Volume,Hlavní hlasitost
CURRENT,settings_effectsvolume,2448,Effects Volume,Hlasitost efektů
CURRENT,settings_musicvolume,2448,Music Volume,Hlasitost hudby
CURRENT,settings_fullscreen,2448,Fullscreen,Celá obrazovka
CURRENT,settings_resolution,2448,Resolution,Rozlišení
CURRENT,settings_language,2448,Language,Jazyk
CURRENT,settings_credit_tooltip,2475,With thanks to:,Poděkování patří:
CURRENT,settings_arraytextures,3563,Smooth Tiles,Hladké dlaždice
CURRENT,settings_dynamiclighting,3563,Dynamic Lighting,Dynamické osvětlení
CURRENT,settings_uibounce,2803,UI Highlight Bounce,Pružení UI prvků
CURRENT,settings_uibounce_description,3563,Enlarges GUI elements such as buttons on mouse over.,Zvětší prvky GUI (např. tlačítka) při najetí myší.
CURRENT,settings_motionsicknessmode,3400,Motion Sickness Mode,Režim kinetózy (proti nevolnosti)
CURRENT,settings_motionsicknessmode_description,3400,"Background rotation is removed, which should help if you experience motion sickness in-game.","Odstraní rotaci pozadí, což by mělo pomoci, pokud se vám při hře dělá nevolno."
CURRENT,settings_accentinsensitivesearch,2803,Accent Insensitive Search,Vyhledávání bez diakritiky
CURRENT,settings_accentinsensitivesearch_description,2803,"When searching in lists, ignore accented characters, e.g. ""é"" will match ""e""","Při hledání v seznamech ignorovat háčky a čárky, např. ""e"" najde i ""é""."
CURRENT,settings_translatorassist,2803,"Translator Assist (Ctrl, Alt)","Asistent překladatele (Ctrl, Alt)"
CURRENT,settings_translatorassist_description,3054,"Enable features to help translators, such as Alt to reveal English and Ctrl to reveal the phrase key. Enables the translation editing window ({TranslatorWindow}).","Povolí funkce pro pomoc překladatelům, jako Alt pro zobrazení angličtiny a Ctrl pro zobrazení klíče fráze. Aktivuje okno editoru překladu ({TranslatorWindow})."
CURRENT,settings_autosaveonftl,3054,Auto-save when leaving FTL,Auto-uložení při výstupu z FTL
